epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
1,0.4827,1.3735,1.2369,0.5571,1.2996,1.1442,0.0010000,346,,,
2,0.5595,1.1129,1.0093,0.5756,1.2433,1.1229,0.0010000,675,,,
3,0.6123,0.8873,0.9284,0.5901,1.1859,1.1023,0.0010000,987,,,
4,0.6375,1.0564,1.0171,0.6111,1.1233,1.0782,0.0010000,1292,,,
5,0.6672,0.8932,0.8946,0.6231,1.0686,1.0551,0.0010000,1590,,,
6,0.6820,0.9027,0.8476,0.6466,1.0071,1.0228,0.0010000,1883,,,
7,0.6932,0.9553,0.9320,0.6717,0.9386,0.9791,0.0010000,2169,,,
8,0.7025,0.7487,0.7572,0.7042,0.8708,0.9239,0.0010000,2452,,,
9,0.7191,0.6752,0.7315,0.7287,0.7993,0.8553,0.0010000,2733,,,
10,0.7175,0.8271,0.8156,0.7477,0.7348,0.7850,0.0010000,3116,0.7567,0.7318,0.7758
11,0.7357,0.8604,0.7734,0.7653,0.6802,0.7108,0.0009044,3395,,,
12,0.7346,0.6919,0.6982,0.7778,0.6441,0.6650,0.0009044,3673,,,
13,0.7419,0.7903,0.7500,0.7848,0.6166,0.6325,0.0009044,3953,,,
14,0.7437,0.5955,0.6719,0.7933,0.5967,0.6088,0.0009044,4231,,,
15,0.7505,0.6374,0.6212,0.8023,0.5803,0.5913,0.0009044,4504,,,
16,0.7600,0.6951,0.6601,0.8073,0.5641,0.5726,0.0009044,4779,,,
17,0.7489,0.8712,0.7971,0.8173,0.5484,0.5578,0.0009044,5054,,,
18,0.7615,0.8505,0.8166,0.8198,0.5376,0.5450,0.0009044,5321,,,
19,0.7657,0.6473,0.7267,0.8198,0.5294,0.5339,0.0009044,5585,,,
20,0.7718,0.6251,0.6070,0.8238,0.5229,0.5227,0.0009044,5954,0.8229,0.5247,0.5199
21,0.7776,0.6291,0.5938,0.8273,0.5150,0.5143,0.0008179,6230,,,
22,0.7829,0.7997,0.7009,0.8318,0.5094,0.5076,0.0008179,6509,,,
23,0.7768,0.6875,0.6814,0.8273,0.5077,0.5014,0.0008179,6776,,,
24,0.7816,0.4217,0.4336,0.8298,0.5022,0.4950,0.0008179,7040,,,
25,0.7856,0.6352,0.6487,0.8353,0.4958,0.4874,0.0008179,7304,,,
26,0.7850,0.5614,0.6013,0.8353,0.4926,0.4826,0.0008179,7564,,,
27,0.7849,0.7747,0.7247,0.8353,0.4911,0.4778,0.0008179,7827,,,
28,0.7906,0.5458,0.5137,0.8388,0.4862,0.4711,0.0008179,8084,,,
29,0.7866,0.6452,0.6299,0.8423,0.4818,0.4689,0.0008179,8341,,,
30,0.7858,0.6356,0.6016,0.8423,0.4747,0.4640,0.0008179,8700,0.8394,0.4686,0.4633
31,0.8048,0.5940,0.5212,0.8448,0.4668,0.4577,0.0007397,8958,,,
32,0.8013,0.6146,0.6225,0.8478,0.4613,0.4539,0.0007397,9217,,,
33,0.8044,0.7280,0.6956,0.8488,0.4551,0.4495,0.0007397,9476,,,
34,0.8019,0.5111,0.5777,0.8509,0.4508,0.4474,0.0007397,9739,,,
35,0.8118,0.4261,0.4442,0.8514,0.4456,0.4430,0.0007397,9995,,,
36,0.8015,0.5483,0.5458,0.8549,0.4419,0.4389,0.0007397,10252,,,
37,0.8005,0.8014,0.7021,0.8549,0.4433,0.4374,0.0007397,10512,,,
38,0.8035,0.7551,0.7190,0.8534,0.4425,0.4371,0.0007397,10769,,,
39,0.8108,0.4312,0.4551,0.8574,0.4398,0.4330,0.0007397,11026,,,
40,0.8083,0.6186,0.5740,0.8559,0.4404,0.4300,0.0007397,11385,0.8507,0.4380,0.4307
41,0.8133,0.7770,0.7098,0.8544,0.4368,0.4269,0.0006690,11636,,,
42,0.8163,0.3605,0.4118,0.8564,0.4343,0.4233,0.0006690,11885,,,
43,0.8172,0.6803,0.5840,0.8569,0.4327,0.4215,0.0006690,12133,,,
44,0.8160,0.5853,0.5950,0.8534,0.4348,0.4213,0.0006690,12380,,,
45,0.8225,0.7787,0.5700,0.8539,0.4316,0.4188,0.0006690,12627,,,
46,0.8195,0.3601,0.3818,0.8564,0.4277,0.4171,0.0006690,12876,,,
47,0.8218,0.3684,0.4321,0.8564,0.4226,0.4136,0.0006690,13123,,,
48,0.8183,0.5435,0.5232,0.8604,0.4254,0.4136,0.0006690,13369,,,
49,0.8273,0.3927,0.3976,0.8594,0.4239,0.4110,0.0006690,13618,,,
50,0.8278,0.4565,0.4149,0.8579,0.4227,0.4094,0.0006690,13970,0.8576,0.4237,0.4105
FINAL TEST,,,,,,,,14071,0.8551,0.4259,0.4136
