epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
70,0.9913,0.0014,0.0028,0.9890,0.0458,0.0303,0.0002976,32330,0.9912,0.0323,0.0272
71,0.9929,0.0277,0.0372,0.9890,0.0451,0.0302,0.0002431,32761,,,
72,0.9911,0.0013,0.0025,0.9890,0.0457,0.0304,0.0002431,33173,,,
73,0.9931,0.0030,0.0055,0.9897,0.0444,0.0302,0.0002431,33610,,,
74,0.9916,0.0702,0.0464,0.9890,0.0440,0.0296,0.0002431,34058,,,
75,0.9926,0.0040,0.0073,0.9886,0.0439,0.0296,0.0002431,34528,,,
76,0.9939,0.0139,0.0203,0.9890,0.0436,0.0295,0.0002431,34993,,,
77,0.9904,0.0036,0.0071,0.9893,0.0436,0.0292,0.0002431,35461,,,
78,0.9937,0.0464,0.0308,0.9882,0.0434,0.0291,0.0002431,35919,,,
79,0.9932,0.0008,0.0016,0.9886,0.0441,0.0295,0.0002431,36377,,,
80,0.9922,0.1457,0.1028,0.9893,0.0443,0.0294,0.0002431,36879,0.9901,0.0343,0.0274
81,0.9935,0.0002,0.0005,0.9886,0.0444,0.0293,0.0001986,37337,,,
82,0.9909,0.0067,0.0122,0.9890,0.0440,0.0294,0.0001986,37784,,,
83,0.9928,0.0009,0.0017,0.9886,0.0451,0.0293,0.0001986,38194,,,
84,0.9925,0.0023,0.0044,0.9879,0.0454,0.0293,0.0001986,38634,,,
85,0.9937,0.0002,0.0004,0.9879,0.0460,0.0293,0.0001986,39098,,,
86,0.9941,0.0111,0.0191,0.9879,0.0461,0.0294,0.0001986,39561,,,
87,0.9935,0.0004,0.0007,0.9882,0.0454,0.0291,0.0001986,40035,,,
88,0.9936,0.0349,0.0295,0.9882,0.0458,0.0290,0.0001986,40514,,,
89,0.9940,0.0038,0.0070,0.9879,0.0472,0.0290,0.0001986,40973,,,
90,0.9939,0.0288,0.0404,0.9886,0.0463,0.0290,0.0001986,41460,0.9908,0.0330,0.0261
91,0.9935,0.0001,0.0003,0.9886,0.0468,0.0291,0.0001623,41938,,,
92,0.9953,0.0178,0.0230,0.9882,0.0467,0.0293,0.0001623,42389,,,
93,0.9940,0.0023,0.0045,0.9879,0.0469,0.0296,0.0001623,42863,,,
94,0.9936,0.0008,0.0016,0.9882,0.0474,0.0296,0.0001623,43324,,,
95,0.9950,0.0277,0.0297,0.9886,0.0481,0.0294,0.0001623,43793,,,
96,0.9942,0.0254,0.0313,0.9882,0.0484,0.0296,0.0001623,44254,,,
97,0.9930,0.0021,0.0039,0.9882,0.0484,0.0299,0.0001623,44707,,,
98,0.9944,0.0228,0.0251,0.9875,0.0483,0.0303,0.0001623,45184,,,
99,0.9946,0.0086,0.0133,0.9875,0.0477,0.0302,0.0001623,45660,,,
100,0.9937,0.0042,0.0076,0.9871,0.0477,0.0303,0.0001623,46176,0.9901,0.0357,0.0261
101,0.9642,0.0158,0.0272,0.9871,0.0466,0.0307,0.0010000,46644,,,
102,0.9672,0.0622,0.0663,0.9868,0.0476,0.0313,0.0010000,47111,,,
103,0.9663,0.0214,0.0333,0.9871,0.0498,0.0324,0.0010000,47582,,,
104,0.9761,0.0888,0.0564,0.9857,0.0481,0.0321,0.0010000,48052,,,
105,0.9723,0.1206,0.0726,0.9868,0.0465,0.0323,0.0010000,48522,,,
106,0.9691,0.1636,0.0943,0.9864,0.0478,0.0329,0.0010000,48999,,,
107,0.9701,0.1098,0.0934,0.9864,0.0477,0.0333,0.0010000,49476,,,
108,0.9744,0.0086,0.0158,0.9868,0.0472,0.0338,0.0010000,49951,,,
109,0.9738,0.0107,0.0194,0.9875,0.0482,0.0342,0.0010000,50429,,,
