epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
70,0.9208,0.2675,0.2147,0.9275,0.2049,0.2300,0.0002976,19952,0.9321,0.1939,0.2191
71,0.9182,0.1596,0.1954,0.9271,0.2047,0.2302,0.0002976,20232,,,
72,0.9165,0.2190,0.2490,0.9263,0.2049,0.2307,0.0002976,20513,,,
73,0.9203,0.2387,0.2805,0.9265,0.2052,0.2313,0.0002976,20794,,,
74,0.9174,0.3560,0.3039,0.9279,0.2049,0.2307,0.0002976,21074,,,
75,0.9188,0.1596,0.1997,0.9271,0.2045,0.2302,0.0002976,21355,,,
76,0.9253,0.3932,0.3294,0.9285,0.2048,0.2309,0.0002198,21636,,,
77,0.9231,0.0941,0.1022,0.9293,0.2044,0.2298,0.0002198,21917,,,
78,0.9203,0.1903,0.2138,0.9291,0.2044,0.2302,0.0002198,22197,,,
79,0.9235,0.1781,0.1940,0.9303,0.2038,0.2296,0.0002198,22479,,,
80,0.9249,0.1928,0.2100,0.9301,0.2037,0.2296,0.0002198,22789,0.9309,0.1924,0.2188
81,0.9245,0.1701,0.1622,0.9309,0.2032,0.2290,0.0002198,23071,,,
82,0.9217,0.2330,0.2202,0.9301,0.2027,0.2285,0.0002198,23352,,,
83,0.9181,0.1447,0.1510,0.9297,0.2020,0.2275,0.0002198,23633,,,
84,0.9224,0.2163,0.2387,0.9293,0.2017,0.2270,0.0002198,23914,,,
85,0.9283,0.1641,0.1381,0.9285,0.2014,0.2268,0.0002198,24196,,,
86,0.9221,0.1670,0.1743,0.9279,0.2010,0.2265,0.0002198,24477,,,
87,0.9271,0.2140,0.1862,0.9279,0.2010,0.2271,0.0002198,24758,,,
88,0.9224,0.1991,0.2211,0.9289,0.2006,0.2262,0.0002198,25040,,,
89,0.9213,0.2117,0.2344,0.9285,0.2003,0.2256,0.0002198,25321,,,
90,0.9251,0.1583,0.2405,0.9287,0.2002,0.2260,0.0002198,25630,0.9333,0.1905,0.2152
91,0.9242,0.1004,0.1553,0.9293,0.2007,0.2261,0.0001623,25911,,,
92,0.9280,0.2400,0.2664,0.9293,0.2003,0.2253,0.0001623,26193,,,
