epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
213,0.8620,0.3584,0.3766,0.8450,0.5715,0.3823,0.0001396,18394,,,
214,0.8621,0.4215,0.4089,0.8462,0.5701,0.3815,0.0001396,18479,,,
215,0.8630,0.4514,0.3659,0.8468,0.5705,0.3809,0.0001396,18564,,,
216,0.8645,0.3177,0.2728,0.8474,0.5709,0.3811,0.0001396,18649,,,
217,0.8649,0.2740,0.3502,0.8461,0.5687,0.3805,0.0001396,18733,,,
218,0.8611,0.4182,0.3788,0.8455,0.5697,0.3804,0.0001396,18818,,,
219,0.8617,0.4377,0.4278,0.8458,0.5719,0.3812,0.0001396,18902,,,
220,0.8602,0.3147,0.3555,0.8457,0.5682,0.3796,0.0001396,19005,0.8418,0.6288,0.3924
221,0.8638,0.3777,0.4364,0.8464,0.5683,0.3790,0.0001328,19089,,,
222,0.8619,0.2825,0.2734,0.8449,0.5691,0.3796,0.0001328,19174,,,
223,0.8596,0.3462,0.4118,0.8468,0.5666,0.3788,0.0001328,19258,,,
224,0.8673,0.3686,0.3566,0.8462,0.5662,0.3786,0.0001328,19342,,,
225,0.8629,0.3227,0.3562,0.8465,0.5657,0.3784,0.0001328,19426,,,
226,0.8676,0.3411,0.3179,0.8468,0.5663,0.3775,0.0001328,19511,,,
227,0.8599,0.4682,0.4122,0.8471,0.5648,0.3765,0.0001328,19595,,,
228,0.8617,0.4884,0.4478,0.8475,0.5614,0.3756,0.0001328,19679,,,
229,0.8673,0.3410,0.3414,0.8483,0.5587,0.3745,0.0001328,19763,,,
230,0.8655,0.5323,0.4619,0.8504,0.5568,0.3733,0.0001328,19867,0.8459,0.6146,0.3870
231,0.8670,0.5925,0.5218,0.8509,0.5541,0.3727,0.0001263,19951,,,
232,0.8705,0.2608,0.2821,0.8518,0.5512,0.3712,0.0001263,20036,,,
233,0.8634,0.4099,0.3993,0.8514,0.5515,0.3709,0.0001263,20120,,,
234,0.8660,0.3897,0.4187,0.8504,0.5514,0.3706,0.0001263,20204,,,
235,0.8628,0.4950,0.4385,0.8503,0.5535,0.3710,0.0001263,20288,,,
236,0.8655,0.3971,0.3365,0.8500,0.5530,0.3711,0.0001263,20372,,,
237,0.8661,0.2813,0.2673,0.8504,0.5519,0.3706,0.0001263,20456,,,
238,0.8680,0.3351,0.4206,0.8517,0.5494,0.3696,0.0001263,20541,,,
239,0.8710,0.4012,0.3575,0.8517,0.5502,0.3697,0.0001263,20625,,,
240,0.8668,0.2799,0.2980,0.8520,0.5514,0.3706,0.0001263,20728,0.8464,0.6112,0.3853
241,0.8711,0.4795,0.4544,0.8494,0.5537,0.3712,0.0001201,20812,,,
242,0.8698,0.4384,0.3792,0.8510,0.5525,0.3711,0.0001201,20896,,,
243,0.8684,0.4830,0.3950,0.8519,0.5512,0.3704,0.0001201,20981,,,
244,0.8642,0.2242,0.2759,0.8516,0.5518,0.3707,0.0001201,21065,,,
245,0.8668,0.3335,0.3139,0.8526,0.5515,0.3705,0.0001201,21149,,,
246,0.8725,0.4707,0.4690,0.8533,0.5523,0.3703,0.0001201,21234,,,
247,0.8677,0.5209,0.4549,0.8530,0.5511,0.3698,0.0001201,21318,,,
248,0.8717,0.5497,0.4698,0.8532,0.5518,0.3703,0.0001201,21402,,,
249,0.8706,0.2840,0.3004,0.8527,0.5483,0.3694,0.0001201,21486,,,
250,0.8689,0.3423,0.3316,0.8525,0.5472,0.3683,0.0001201,21589,0.8463,0.6087,0.3839
251,0.8665,0.6000,0.4277,0.8534,0.5443,0.3680,0.0001142,21674,,,
252,0.8682,0.5977,0.4160,0.8535,0.5435,0.3679,0.0001142,21758,,,
253,0.8693,0.3069,0.2998,0.8538,0.5457,0.3686,0.0001142,21843,,,
254,0.8657,0.4128,0.3820,0.8536,0.5450,0.3683,0.0001142,21927,,,
255,0.8739,0.3379,0.3227,0.8528,0.5458,0.3682,0.0001142,22011,,,
256,0.8643,0.5134,0.4661,0.8532,0.5445,0.3682,0.0001142,22095,,,
257,0.8695,0.2574,0.2809,0.8518,0.5499,0.3699,0.0001142,22180,,,
258,0.8751,0.6637,0.5514,0.8519,0.5513,0.3697,0.0001142,22264,,,
259,0.8704,0.4837,0.4300,0.8518,0.5532,0.3698,0.0001142,22348,,,
260,0.8694,0.2484,0.3201,0.8513,0.5534,0.3701,0.0001142,22451,0.8455,0.6146,0.3861
261,0.8723,0.3700,0.3207,0.8505,0.5549,0.3697,0.0001087,22535,,,
262,0.8671,0.4168,0.4200,0.8508,0.5569,0.3699,0.0001087,22620,,,
263,0.8736,0.4101,0.4422,0.8511,0.5553,0.3691,0.0001087,22704,,,
264,0.8685,0.1800,0.2224,0.8516,0.5571,0.3695,0.0001087,22788,,,
265,0.8717,0.3456,0.3716,0.8515,0.5566,0.3699,0.0001087,22873,,,
266,0.8754,0.2458,0.2920,0.8519,0.5563,0.3696,0.0001087,22958,,,
267,0.8745,0.3650,0.3614,0.8533,0.5542,0.3687,0.0001087,23042,,,
268,0.8716,0.4838,0.4062,0.8517,0.5525,0.3685,0.0001087,23127,,,
269,0.8730,0.2001,0.2117,0.8511,0.5540,0.3690,0.0001087,23211,,,
270,0.8751,0.3825,0.3427,0.8517,0.5535,0.3686,0.0001087,23315,0.8432,0.6097,0.3827
271,0.8759,0.3569,0.3306,0.8520,0.5500,0.3679,0.0001033,23399,,,
272,0.8758,0.3457,0.3523,0.8523,0.5474,0.3672,0.0001033,23483,,,
273,0.8708,0.3849,0.3293,0.8525,0.5452,0.3664,0.0001033,23567,,,
274,0.8733,0.6266,0.4999,0.8527,0.5435,0.3658,0.0001033,23652,,,
275,0.8762,0.1951,0.2182,0.8538,0.5390,0.3647,0.0001033,23736,,,
276,0.8733,0.3096,0.3682,0.8545,0.5373,0.3647,0.0001033,23820,,,
277,0.8780,0.4587,0.4832,0.8545,0.5357,0.3642,0.0001033,23905,,,
278,0.8767,0.2792,0.2830,0.8545,0.5367,0.3646,0.0001033,23989,,,
279,0.8756,0.2954,0.3306,0.8554,0.5342,0.3641,0.0001033,24073,,,
280,0.8762,0.4048,0.4036,0.8554,0.5355,0.3646,0.0001033,24177,0.8464,0.5949,0.3784
281,0.8729,0.2685,0.2662,0.8537,0.5373,0.3650,0.0000983,24261,,,
282,0.8764,0.3302,0.2644,0.8541,0.5345,0.3636,0.0000983,24346,,,
283,0.8763,0.3104,0.2736,0.8553,0.5323,0.3635,0.0000983,24430,,,
284,0.8770,0.3640,0.3739,0.8560,0.5316,0.3628,0.0000983,24515,,,
285,0.8824,0.2445,0.2976,0.8552,0.5340,0.3625,0.0000983,24600,,,
286,0.8750,0.3254,0.3224,0.8553,0.5350,0.3620,0.0000983,24684,,,
287,0.8758,0.3197,0.3391,0.8559,0.5343,0.3616,0.0000983,24769,,,
288,0.8769,0.3659,0.3769,0.8571,0.5360,0.3618,0.0000983,24854,,,
289,0.8796,0.4015,0.3579,0.8562,0.5382,0.3620,0.0000983,24938,,,
290,0.8762,0.2399,0.2745,0.8575,0.5369,0.3615,0.0000983,25042,0.8494,0.5866,0.3748
291,0.8773,0.5084,0.4171,0.8579,0.5354,0.3609,0.0000935,25126,,,
292,0.8761,0.2464,0.2415,0.8595,0.5338,0.3606,0.0000935,25211,,,
293,0.8697,0.3246,0.3742,0.8582,0.5353,0.3610,0.0000935,25295,,,
294,0.8761,0.4603,0.3876,0.8582,0.5364,0.3612,0.0000935,25380,,,
295,0.8756,0.2044,0.1988,0.8586,0.5340,0.3613,0.0000935,25464,,,
296,0.8776,0.4857,0.3989,0.8578,0.5334,0.3612,0.0000935,25548,,,
297,0.8769,0.3280,0.3200,0.8575,0.5330,0.3613,0.0000935,25633,,,
298,0.8776,0.4367,0.2931,0.8577,0.5311,0.3611,0.0000935,25717,,,
299,0.8815,0.6287,0.4528,0.8571,0.5295,0.3602,0.0000935,25802,,,
300,0.8753,0.4924,0.3374,0.8569,0.5292,0.3602,0.0000935,25905,0.8466,0.5811,0.3754
301,0.8784,0.2615,0.2898,0.8571,0.5283,0.3600,0.0000889,25989,,,
302,0.8774,0.3757,0.3003,0.8580,0.5295,0.3599,0.0000889,26074,,,
303,0.8788,0.3647,0.4246,0.8576,0.5302,0.3597,0.0000889,26158,,,
304,0.8788,0.2619,0.2878,0.8571,0.5286,0.3592,0.0000889,26242,,,
305,0.8782,0.6203,0.4510,0.8565,0.5307,0.3593,0.0000889,26327,,,
306,0.8858,0.3697,0.3710,0.8565,0.5303,0.3591,0.0000889,26411,,,
307,0.8855,0.3140,0.2960,0.8568,0.5322,0.3594,0.0000889,26496,,,
