epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
69,0.0049,0.0000,3477.9343,0.0000,0.0000,0.0000,0.0001000,23699,,,
70,0.0036,0.0000,3936.2351,0.0000,0.0000,0.0000,0.0001000,24040,0.0000,0.0000,0.0000
71,0.0043,0.0000,3903.1279,0.0000,0.0000,0.0000,0.0001000,24381,,,
72,0.0036,0.0000,3815.5425,0.0000,0.0000,0.0000,0.0001000,24722,,,
73,0.0038,0.0000,3904.4980,0.0000,0.0000,0.0000,0.0001000,25064,,,
74,0.0044,0.0000,4079.7839,0.0000,0.0000,0.0000,0.0001000,25404,,,
75,0.0040,0.0000,3798.5439,0.0000,0.0000,0.0000,0.0001000,25745,,,
76,0.0049,0.0000,3902.8796,0.0000,0.0000,0.0000,0.0001000,26085,,,
77,0.0044,0.0000,3860.4102,0.0000,0.0000,0.0000,0.0001000,26425,,,
78,0.0045,0.0000,3997.7085,0.0000,0.0000,0.0000,0.0001000,26765,,,
79,0.0059,0.0000,3846.3188,0.0000,0.0000,0.0000,0.0001000,27104,,,
80,0.0036,0.0000,3971.8711,0.0000,0.0000,0.0000,0.0001000,27443,0.0000,0.0000,0.0000
81,0.0047,0.0000,4035.2529,0.0000,0.0000,0.0000,0.0001000,27782,,,
82,0.0046,0.0000,3982.1355,0.0000,0.0000,0.0000,0.0001000,28120,,,
83,0.0037,0.0000,4094.1460,0.0000,0.0000,0.0000,0.0001000,28458,,,
84,0.0048,0.0000,4191.7012,0.0000,0.0000,0.0000,0.0001000,28797,,,
85,0.0040,0.0000,4422.0894,0.0000,0.0000,0.0000,0.0001000,29135,,,
86,0.0030,0.0000,4241.9531,0.0000,0.0000,0.0000,0.0001000,29473,,,
87,0.0042,0.0000,4048.6113,0.0000,0.0000,0.0000,0.0001000,29810,,,
88,0.0037,0.0000,4665.3901,0.0000,0.0000,0.0000,0.0001000,30147,,,
89,0.0044,0.0000,4145.6665,0.0000,0.0000,0.0000,0.0001000,30484,,,
90,0.0039,0.0000,4736.4106,0.0000,0.0000,0.0000,0.0001000,30820,0.0000,0.0000,0.0000
91,0.0039,0.0000,3994.6333,0.0000,0.0000,0.0000,0.0001000,31156,,,
92,0.0028,0.0000,4185.5669,0.0000,0.0000,0.0000,0.0001000,31491,,,
93,0.0036,0.0000,4606.8599,0.0000,0.0000,0.0000,0.0001000,31826,,,
