epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
58,0.8949,0.2511,0.2722,0.9027,0.3379,0.2578,0.0004029,23622,,,
59,0.8921,0.3222,0.3224,0.9022,0.3379,0.2571,0.0004029,24023,,,
60,0.8897,0.2416,0.2494,0.9022,0.3344,0.2542,0.0004029,24489,0.8906,0.3675,0.2712
61,0.9030,0.4069,0.3253,0.9027,0.3331,0.2532,0.0002976,24890,,,
62,0.8995,0.2068,0.2140,0.9032,0.3343,0.2537,0.0002976,25292,,,
63,0.9019,0.1872,0.2214,0.9037,0.3330,0.2525,0.0002976,25694,,,
64,0.9056,0.1972,0.2320,0.9022,0.3328,0.2515,0.0002976,26094,,,
65,0.9068,0.2031,0.1933,0.9047,0.3306,0.2490,0.0002976,26496,,,
66,0.9037,0.1546,0.1963,0.9052,0.3317,0.2491,0.0002976,26897,,,
67,0.9043,0.2630,0.3027,0.9022,0.3333,0.2494,0.0002976,27298,,,
68,0.9070,0.3006,0.3172,0.9027,0.3335,0.2495,0.0002976,27700,,,
69,0.9087,0.3766,0.3366,0.9032,0.3337,0.2482,0.0002976,28100,,,
70,0.9083,0.2009,0.2432,0.9027,0.3387,0.2493,0.0002976,28567,0.8918,0.3601,0.2660
71,0.9050,0.3571,0.2663,0.9012,0.3382,0.2483,0.0002976,28968,,,
72,0.9097,0.3246,0.2861,0.9007,0.3404,0.2482,0.0002976,29368,,,
73,0.9090,0.0952,0.1228,0.9037,0.3406,0.2482,0.0002976,29769,,,
74,0.9092,0.3213,0.2939,0.9012,0.3420,0.2482,0.0002976,30170,,,
75,0.9054,0.2255,0.2443,0.9012,0.3425,0.2479,0.0002976,30571,,,
76,0.9188,0.1724,0.2302,0.9012,0.3399,0.2468,0.0002198,30971,,,
77,0.9145,0.1516,0.1600,0.9032,0.3366,0.2449,0.0002198,31372,,,
78,0.9163,0.2720,0.3112,0.9037,0.3339,0.2436,0.0002198,31773,,,
79,0.9174,0.0886,0.1384,0.9022,0.3330,0.2423,0.0002198,32174,,,
80,0.9161,0.3323,0.2932,0.9032,0.3318,0.2410,0.0002198,32640,0.8945,0.3541,0.2572
81,0.9138,0.3388,0.3407,0.9027,0.3338,0.2411,0.0002198,33041,,,
82,0.9213,0.1001,0.1426,0.9042,0.3308,0.2394,0.0002198,33442,,,
83,0.9230,0.0602,0.0997,0.9057,0.3323,0.2390,0.0002198,33843,,,
84,0.9198,0.2158,0.1898,0.9047,0.3325,0.2386,0.0002198,34244,,,
85,0.9198,0.2189,0.2419,0.9042,0.3332,0.2386,0.0002198,34645,,,
86,0.9208,0.1196,0.1736,0.9017,0.3351,0.2376,0.0002198,35046,,,
87,0.9165,0.1924,0.1557,0.9027,0.3346,0.2374,0.0002198,35447,,,
88,0.9240,0.1311,0.1708,0.9022,0.3352,0.2377,0.0002198,35848,,,
89,0.9217,0.1753,0.2003,0.9017,0.3337,0.2377,0.0002198,36249,,,
90,0.9198,0.2354,0.2095,0.9012,0.3364,0.2393,0.0002198,36716,0.8972,0.3543,0.2528
91,0.9240,0.2618,0.2183,0.9022,0.3367,0.2389,0.0001623,37117,,,
92,0.9267,0.1426,0.1915,0.9027,0.3355,0.2383,0.0001623,37518,,,
93,0.9245,0.1065,0.1451,0.9022,0.3333,0.2365,0.0001623,37919,,,
94,0.9262,0.1062,0.1499,0.9057,0.3321,0.2357,0.0001623,38321,,,
95,0.9273,0.1733,0.1778,0.9057,0.3328,0.2351,0.0001623,38722,,,
96,0.9258,0.2219,0.1830,0.9073,0.3327,0.2353,0.0001623,39124,,,
97,0.9226,0.1852,0.1851,0.9057,0.3342,0.2359,0.0001623,39525,,,
98,0.9277,0.1773,0.1805,0.9052,0.3346,0.2360,0.0001623,39926,,,
99,0.9301,0.1258,0.1734,0.9042,0.3365,0.2366,0.0001623,40327,,,
100,0.9255,0.1465,0.1884,0.9052,0.3338,0.2356,0.0001623,40793,0.8987,0.3518,0.2495
101,0.8547,0.4988,0.4678,0.9068,0.3342,0.2352,0.0010000,41193,,,
102,0.8589,0.4892,0.4022,0.9052,0.3382,0.2369,0.0010000,41591,,,
103,0.8660,0.4406,0.4094,0.9042,0.3397,0.2413,0.0010000,41988,,,
104,0.8601,0.3166,0.3085,0.8997,0.3513,0.2478,0.0010000,42385,,,
105,0.8550,0.5392,0.4521,0.8972,0.3652,0.2513,0.0010000,42782,,,
106,0.8567,0.3127,0.3012,0.8538,0.5957,0.3553,0.0010000,43178,,,
107,0.8633,0.3621,0.3851,0.6119,1.9976,0.8174,0.0010000,43573,,,
108,0.8652,0.3642,0.3617,0.4607,3.4735,1.1142,0.0010000,43969,,,
109,0.8721,0.2946,0.3546,0.4934,2.8861,1.0463,0.0010000,44364,,,
110,0.8666,0.3306,0.3398,0.6462,1.5776,0.7733,0.0010000,44824,0.6361,1.5804,0.7877
111,0.8733,0.2037,0.2187,0.8261,0.6663,0.4215,0.0010000,45219,,,
112,0.8800,0.4303,0.4008,0.8841,0.4387,0.2861,0.0010000,45613,,,
113,0.8716,0.6246,0.5122,0.8962,0.3884,0.2554,0.0010000,46007,,,
114,0.8713,0.3046,0.3207,0.8957,0.3770,0.2543,0.0010000,46402,,,
115,0.8692,0.3147,0.3408,0.8982,0.3684,0.2533,0.0010000,46796,,,
116,0.8864,0.4502,0.2835,0.9012,0.3615,0.2500,0.0007386,47190,,,
117,0.8937,0.4097,0.3426,0.9022,0.3571,0.2450,0.0007386,47585,,,
118,0.8904,0.3953,0.3069,0.9017,0.3537,0.2410,0.0007386,47980,,,
119,0.8964,0.2566,0.2237,0.9063,0.3480,0.2354,0.0007386,48375,,,
120,0.8967,0.4074,0.3693,0.9052,0.3447,0.2339,0.0007386,48837,0.8975,0.3665,0.2501
121,0.8981,0.2209,0.1925,0.9047,0.3411,0.2342,0.0007386,49232,,,
122,0.9056,0.1282,0.1286,0.9068,0.3331,0.2316,0.0007386,49628,,,
123,0.9014,0.4165,0.3565,0.9068,0.3263,0.2298,0.0007386,50023,,,
124,0.9042,0.1663,0.2024,0.9098,0.3224,0.2274,0.0007386,50419,,,
125,0.9011,0.1746,0.1926,0.9103,0.3220,0.2254,0.0007386,50815,,,
126,0.9034,0.2068,0.1772,0.9093,0.3209,0.2242,0.0007386,51210,,,
127,0.9003,0.3537,0.3331,0.9113,0.3188,0.2232,0.0007386,51606,,,
128,0.9095,0.1744,0.1920,0.9088,0.3189,0.2243,0.0007386,52002,,,
129,0.8987,0.2610,0.2310,0.9083,0.3201,0.2255,0.0007386,52397,,,
130,0.9076,0.2992,0.2374,0.9088,0.3218,0.2262,0.0007386,52858,0.9034,0.3395,0.2346
131,0.9162,0.2212,0.2170,0.9113,0.3207,0.2255,0.0005455,53254,,,
132,0.9182,0.1957,0.2264,0.9128,0.3147,0.2230,0.0005455,53650,,,
133,0.9194,0.2282,0.2706,0.9128,0.3116,0.2217,0.0005455,54046,,,
134,0.9152,0.2512,0.2929,0.9128,0.3075,0.2195,0.0005455,54442,,,
135,0.9183,0.2644,0.2387,0.9163,0.3018,0.2174,0.0005455,54838,,,
136,0.9178,0.1975,0.2196,0.9158,0.2984,0.2160,0.0005455,55234,,,
137,0.9181,0.1975,0.2029,0.9163,0.2952,0.2143,0.0005455,55630,,,
138,0.9211,0.1813,0.1634,0.9183,0.2930,0.2123,0.0005455,56026,,,
139,0.9251,0.2092,0.2124,0.9178,0.2945,0.2118,0.0005455,56422,,,
140,0.9233,0.0970,0.1406,0.9178,0.2947,0.2101,0.0005455,56883,0.9079,0.3304,0.2257
141,0.9272,0.2812,0.2126,0.9183,0.2920,0.2087,0.0005455,57278,,,
142,0.9221,0.2787,0.2897,0.9173,0.2966,0.2085,0.0005455,57675,,,
143,0.9256,0.1251,0.1580,0.9178,0.2982,0.2081,0.0005455,58071,,,
144,0.9238,0.2309,0.2428,0.9209,0.2951,0.2072,0.0005455,58468,,,
145,0.9239,0.1310,0.1492,0.9194,0.2976,0.2075,0.0005455,58865,,,
146,0.9314,0.1570,0.1901,0.9173,0.2970,0.2060,0.0004029,59261,,,
147,0.9327,0.1560,0.1484,0.9183,0.2962,0.2051,0.0004029,59657,,,
148,0.9293,0.0792,0.1075,0.9194,0.2949,0.2042,0.0004029,60052,,,
149,0.9319,0.1229,0.1648,0.9183,0.2945,0.2036,0.0004029,60448,,,
150,0.9351,0.1117,0.1350,0.9178,0.2929,0.2033,0.0004029,60909,0.9090,0.3313,0.2211
151,0.9325,0.0632,0.0892,0.9153,0.2924,0.2034,0.0004029,61305,,,
152,0.9345,0.1361,0.1330,0.9148,0.2877,0.2020,0.0004029,61702,,,
153,0.9350,0.1941,0.2320,0.9173,0.2866,0.2019,0.0004029,62098,,,
154,0.9370,0.2013,0.1823,0.9199,0.2888,0.2016,0.0004029,62494,,,
155,0.9368,0.0443,0.0698,0.9204,0.2882,0.2009,0.0004029,62890,,,
156,0.9355,0.1800,0.2245,0.9214,0.2899,0.2007,0.0004029,63287,,,
157,0.9370,0.2411,0.1907,0.9229,0.2891,0.1996,0.0004029,63683,,,
158,0.9366,0.0904,0.0848,0.9234,0.2903,0.1998,0.0004029,64080,,,
159,0.9380,0.2134,0.1421,0.9239,0.2874,0.1986,0.0004029,64477,,,
160,0.9378,0.2608,0.2362,0.9229,0.2888,0.1980,0.0004029,64939,0.9093,0.3368,0.2200
161,0.9432,0.1597,0.1445,0.9244,0.2871,0.1971,0.0002976,65336,,,
162,0.9410,0.0246,0.0465,0.9244,0.2880,0.1970,0.0002976,65733,,,
163,0.9461,0.1150,0.1504,0.9244,0.2871,0.1961,0.0002976,66129,,,
164,0.9431,0.0705,0.0879,0.9244,0.2893,0.1958,0.0002976,66526,,,
165,0.9448,0.2370,0.2190,0.9239,0.2915,0.1960,0.0002976,66923,,,
166,0.9443,0.0937,0.1305,0.9234,0.2913,0.1956,0.0002976,67320,,,
167,0.9449,0.1086,0.1406,0.9224,0.2919,0.1958,0.0002976,67717,,,
168,0.9484,0.1015,0.1227,0.9229,0.2932,0.1954,0.0002976,68113,,,
169,0.9477,0.1325,0.1334,0.9249,0.2954,0.1957,0.0002976,68511,,,
170,0.9461,0.0394,0.0608,0.9239,0.2914,0.1939,0.0002976,68974,0.9107,0.3319,0.2169
171,0.9465,0.0700,0.1025,0.9229,0.2925,0.1935,0.0002976,69371,,,
172,0.9460,0.0648,0.0767,0.9219,0.2922,0.1925,0.0002976,69768,,,
173,0.9462,0.1064,0.0773,0.9219,0.2921,0.1915,0.0002976,70165,,,
174,0.9473,0.1283,0.1692,0.9219,0.2866,0.1898,0.0002976,70562,,,
175,0.9453,0.1402,0.1540,0.9234,0.2854,0.1890,0.0002976,70959,,,
176,0.9522,0.0599,0.0984,0.9239,0.2841,0.1879,0.0002198,71356,,,
177,0.9520,0.1193,0.1489,0.9239,0.2859,0.1884,0.0002198,71753,,,
178,0.9527,0.3249,0.2515,0.9239,0.2848,0.1880,0.0002198,72150,,,
179,0.9522,0.1867,0.1605,0.9254,0.2870,0.1878,0.0002198,72548,,,
180,0.9541,0.0342,0.0588,0.9249,0.2870,0.1872,0.0002198,73010,0.9101,0.3372,0.2139
181,0.9485,0.0967,0.1176,0.9239,0.2865,0.1872,0.0002198,73407,,,
182,0.9509,0.0994,0.1251,0.9234,0.2862,0.1875,0.0002198,73805,,,
183,0.9550,0.1243,0.1280,0.9229,0.2860,0.1874,0.0002198,74202,,,
184,0.9526,0.1047,0.1204,0.9259,0.2894,0.1881,0.0002198,74600,,,
185,0.9522,0.2054,0.2119,0.9254,0.2887,0.1879,0.0002198,74997,,,
186,0.9532,0.2424,0.2277,0.9264,0.2898,0.1882,0.0002198,75395,,,
187,0.9509,0.0449,0.0777,0.9269,0.2895,0.1880,0.0002198,75793,,,
188,0.9510,0.1428,0.1478,0.9269,0.2888,0.1879,0.0002198,76190,,,
189,0.9498,0.1842,0.1469,0.9234,0.2872,0.1878,0.0002198,76587,,,
190,0.9525,0.0909,0.1278,0.9234,0.2885,0.1883,0.0002198,77050,0.9116,0.3417,0.2130
191,0.9552,0.1562,0.1394,0.9234,0.2900,0.1886,0.0001623,77447,,,
192,0.9560,0.0800,0.0944,0.9234,0.2887,0.1881,0.0001623,77851,,,
193,0.9591,0.0907,0.1040,0.9239,0.2893,0.1878,0.0001623,78248,,,
194,0.9612,0.0656,0.0608,0.9234,0.2872,0.1874,0.0001623,78646,,,
195,0.9564,0.1049,0.1575,0.9234,0.2887,0.1875,0.0001623,79044,,,
196,0.9553,0.1871,0.1399,0.9244,0.2888,0.1880,0.0001623,79441,,,
197,0.9566,0.0889,0.1306,0.9234,0.2895,0.1883,0.0001623,79839,,,
198,0.9552,0.1157,0.1262,0.9239,0.2916,0.1883,0.0001623,80237,,,
199,0.9565,0.0968,0.1161,0.9249,0.2914,0.1877,0.0001623,80635,,,
200,0.9545,0.0999,0.1183,0.9259,0.2909,0.1870,0.0001623,81098,0.9107,0.3390,0.2115
201,0.8989,0.3985,0.3571,0.9244,0.2930,0.1877,0.0010000,81494,,,
202,0.8876,0.3577,0.3803,0.9254,0.2988,0.1893,0.0010000,81888,,,
203,0.8861,0.2338,0.2410,0.9224,0.3041,0.1919,0.0010000,82282,,,
204,0.8940,0.3148,0.2930,0.9199,0.3119,0.1965,0.0010000,82675,,,
205,0.8918,0.4017,0.4037,0.9209,0.3243,0.2039,0.0010000,83068,,,
206,0.8913,0.2948,0.2784,0.9199,0.3407,0.2133,0.0010000,83461,,,
207,0.8942,0.1566,0.1959,0.9153,0.3435,0.2189,0.0010000,83854,,,
208,0.8982,0.1798,0.1965,0.9128,0.3434,0.2207,0.0010000,84246,,,
209,0.9028,0.1980,0.2096,0.9118,0.3367,0.2212,0.0010000,84639,,,
210,0.9067,0.1351,0.1689,0.9057,0.3294,0.2204,0.0010000,85096,0.9025,0.3771,0.2326
211,0.9004,0.4032,0.3240,0.9088,0.3155,0.2152,0.0010000,85489,,,
212,0.9065,0.1664,0.1564,0.9103,0.3107,0.2129,0.0010000,85883,,,
213,0.9058,0.2185,0.2385,0.9123,0.3107,0.2105,0.0010000,86276,,,
214,0.9088,0.2391,0.2779,0.9148,0.3034,0.2074,0.0010000,86669,,,
215,0.9073,0.1831,0.1753,0.9148,0.3019,0.2068,0.0010000,87062,,,
216,0.9233,0.1940,0.1764,0.9153,0.2969,0.2044,0.0007386,87456,,,
217,0.9246,0.2287,0.2525,0.9183,0.2962,0.2036,0.0007386,87849,,,
218,0.9247,0.1813,0.1879,0.9153,0.2965,0.2033,0.0007386,88244,,,
219,0.9239,0.2500,0.2337,0.9173,0.2956,0.2022,0.0007386,88638,,,
220,0.9254,0.2908,0.2712,0.9173,0.2966,0.2032,0.0007386,89097,0.9060,0.3468,0.2219
221,0.9255,0.1887,0.1786,0.9163,0.2994,0.2045,0.0007386,89491,,,
222,0.9236,0.2522,0.2410,0.9173,0.3000,0.2044,0.0007386,89885,,,
223,0.9320,0.1121,0.1308,0.9204,0.3015,0.2030,0.0007386,90279,,,
224,0.9284,0.2165,0.2177,0.9219,0.3067,0.2044,0.0007386,90673,,,
225,0.9289,0.1571,0.1872,0.9189,0.3065,0.2040,0.0007386,91067,,,
226,0.9307,0.1024,0.1352,0.9229,0.3059,0.2037,0.0007386,91461,,,
227,0.9321,0.2277,0.1946,0.9194,0.3058,0.2034,0.0007386,91855,,,
228,0.9324,0.1482,0.1454,0.9209,0.3059,0.2021,0.0007386,92250,,,
229,0.9304,0.1777,0.1509,0.9214,0.3073,0.2009,0.0007386,92644,,,
230,0.9269,0.3143,0.2962,0.9183,0.3109,0.2014,0.0007386,93103,0.9091,0.3544,0.2161
231,0.9399,0.1691,0.1826,0.9224,0.3061,0.1979,0.0005455,93497,,,
232,0.9403,0.1136,0.1476,0.9224,0.3048,0.1982,0.0005455,93892,,,
233,0.9405,0.1215,0.1467,0.9219,0.3060,0.2000,0.0005455,94286,,,
234,0.9422,0.0526,0.0751,0.9204,0.3045,0.1997,0.0005455,94681,,,
235,0.9394,0.1035,0.1190,0.9229,0.3032,0.1999,0.0005455,95075,,,
236,0.9412,0.1142,0.1475,0.9194,0.3081,0.2001,0.0005455,95470,,,
237,0.9414,0.1212,0.1511,0.9219,0.3087,0.1997,0.0005455,95865,,,
238,0.9435,0.1312,0.1460,0.9224,0.3079,0.2000,0.0005455,96260,,,
239,0.9461,0.1867,0.1741,0.9224,0.3022,0.1975,0.0005455,96655,,,
240,0.9434,0.1917,0.1440,0.9209,0.2991,0.1967,0.0005455,97115,0.9125,0.3300,0.2091
241,0.9428,0.0563,0.0785,0.9214,0.2992,0.1972,0.0005455,97510,,,
242,0.9422,0.1461,0.1542,0.9239,0.2984,0.1965,0.0005455,97905,,,
243,0.9456,0.0735,0.0835,0.9254,0.2969,0.1945,0.0005455,98300,,,
244,0.9447,0.2208,0.1581,0.9249,0.2974,0.1937,0.0005455,98695,,,
245,0.9446,0.1430,0.1759,0.9269,0.2934,0.1914,0.0005455,99090,,,
246,0.9506,0.1809,0.1951,0.9264,0.2914,0.1910,0.0004029,99485,,,
247,0.9509,0.1288,0.1288,0.9264,0.2926,0.1903,0.0004029,99880,,,
248,0.9513,0.2679,0.1975,0.9254,0.2975,0.1911,0.0004029,100275,,,
249,0.9500,0.0530,0.0805,0.9259,0.2981,0.1907,0.0004029,100670,,,
250,0.9505,0.0706,0.0911,0.9254,0.3023,0.1906,0.0004029,101131,0.9130,0.3409,0.2076
251,0.9518,0.1284,0.1084,0.9244,0.3030,0.1911,0.0004029,101526,,,
252,0.9504,0.0364,0.0603,0.9239,0.3065,0.1918,0.0004029,101921,,,
253,0.9544,0.1032,0.1145,0.9249,0.3051,0.1912,0.0004029,102316,,,
254,0.9556,0.0875,0.1134,0.9269,0.3010,0.1889,0.0004029,102712,,,
255,0.9562,0.2358,0.2167,0.9274,0.3028,0.1880,0.0004029,103107,,,
256,0.9555,0.0475,0.0678,0.9259,0.3006,0.1870,0.0004029,103503,,,
257,0.9519,0.1590,0.1235,0.9264,0.2923,0.1846,0.0004029,103898,,,
258,0.9579,0.0780,0.1174,0.9269,0.2885,0.1831,0.0004029,104293,,,
259,0.9549,0.1062,0.1306,0.9274,0.2926,0.1840,0.0004029,104688,,,
260,0.9547,0.1262,0.1345,0.9279,0.2894,0.1832,0.0004029,105149,0.9151,0.3342,0.2025
261,0.9596,0.1045,0.1162,0.9284,0.2892,0.1822,0.0002976,105546,,,
262,0.9601,0.0613,0.0776,0.9284,0.2891,0.1820,0.0002976,105941,,,
263,0.9608,0.0305,0.0563,0.9284,0.2890,0.1809,0.0002976,106337,,,
264,0.9619,0.0955,0.1062,0.9304,0.2906,0.1815,0.0002976,106733,,,
265,0.9644,0.1626,0.1165,0.9289,0.2917,0.1808,0.0002976,107129,,,
266,0.9614,0.0939,0.1093,0.9294,0.2910,0.1807,0.0002976,107524,,,
267,0.9644,0.0508,0.0599,0.9315,0.2940,0.1814,0.0002976,107920,,,
268,0.9591,0.0542,0.0711,0.9315,0.2951,0.1811,0.0002976,108316,,,
269,0.9633,0.0197,0.0336,0.9309,0.2947,0.1802,0.0002976,108711,,,
270,0.9594,0.0487,0.0734,0.9299,0.2982,0.1809,0.0002976,109172,0.9153,0.3381,0.2014
271,0.9591,0.1240,0.1429,0.9289,0.2971,0.1807,0.0002976,109568,,,
272,0.9642,0.0544,0.0921,0.9279,0.2982,0.1810,0.0002976,109964,,,
273,0.9634,0.0350,0.0528,0.9279,0.2999,0.1818,0.0002976,110360,,,
274,0.9607,0.0401,0.0686,0.9284,0.2995,0.1815,0.0002976,110756,,,
275,0.9636,0.0443,0.0713,0.9264,0.3006,0.1822,0.0002976,111152,,,
276,0.9647,0.0601,0.0592,0.9259,0.3014,0.1819,0.0002198,111548,,,
277,0.9651,0.1555,0.1330,0.9249,0.3031,0.1826,0.0002198,111944,,,
278,0.9658,0.0873,0.1025,0.9259,0.3028,0.1829,0.0002198,112340,,,
279,0.9642,0.0641,0.0914,0.9259,0.3035,0.1834,0.0002198,112736,,,
280,0.9673,0.0956,0.1410,0.9264,0.3027,0.1834,0.0002198,113197,0.9162,0.3394,0.2004
281,0.9663,0.0672,0.1054,0.9264,0.3042,0.1841,0.0002198,113593,,,
282,0.9680,0.0823,0.0791,0.9274,0.3026,0.1833,0.0002198,113989,,,
283,0.9666,0.0752,0.0785,0.9249,0.3026,0.1831,0.0002198,114385,,,
284,0.9692,0.1024,0.1088,0.9259,0.3030,0.1836,0.0002198,114781,,,
285,0.9693,0.0218,0.0385,0.9264,0.3031,0.1829,0.0002198,115177,,,
286,0.9643,0.0948,0.0866,0.9244,0.3032,0.1831,0.0002198,115573,,,
287,0.9677,0.0398,0.0664,0.9254,0.3027,0.1837,0.0002198,115969,,,
288,0.9679,0.0657,0.0900,0.9249,0.3039,0.1839,0.0002198,116365,,,
289,0.9676,0.0139,0.0260,0.9259,0.3056,0.1842,0.0002198,116761,,,
290,0.9641,0.0122,0.0229,0.9259,0.3065,0.1833,0.0002198,117222,0.9169,0.3387,0.1989
291,0.9680,0.0538,0.0615,0.9259,0.3060,0.1827,0.0001623,117618,,,
292,0.9701,0.1333,0.0916,0.9254,0.3067,0.1829,0.0001623,118014,,,
293,0.9689,0.0682,0.0735,0.9244,0.3058,0.1824,0.0001623,118410,,,
294,0.9690,0.0734,0.0522,0.9259,0.3064,0.1820,0.0001623,118806,,,
295,0.9690,0.0158,0.0278,0.9244,0.3065,0.1823,0.0001623,119202,,,
296,0.9693,0.0687,0.0892,0.9274,0.3072,0.1820,0.0001623,119598,,,
297,0.9708,0.0251,0.0456,0.9279,0.3078,0.1816,0.0001623,119994,,,
298,0.9702,0.1252,0.1097,0.9279,0.3074,0.1814,0.0001623,120390,,,
299,0.9679,0.0654,0.0851,0.9259,0.3071,0.1815,0.0001623,120786,,,
300,0.9674,0.0894,0.0919,0.9269,0.3075,0.1812,0.0001623,121247,0.9171,0.3425,0.1972
FINAL TEST,,,,,,,,121313,0.9152,0.3384,0.2023
