epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
57,0.8779,0.4737,0.3742,0.8899,0.3381,0.3320,0.0004029,34208,,,
58,0.8759,0.2815,0.2984,0.8905,0.3358,0.3301,0.0004029,34859,,,
59,0.8800,0.4065,0.3963,0.8902,0.3351,0.3290,0.0004029,35506,,,
60,0.8789,0.2967,0.3482,0.8909,0.3333,0.3271,0.0004029,36295,0.8873,0.3455,0.3377
61,0.8874,0.2946,0.3205,0.8912,0.3312,0.3253,0.0002976,36942,,,
62,0.8914,0.1640,0.2261,0.8920,0.3314,0.3239,0.0002976,37589,,,
63,0.8916,0.3608,0.3323,0.8924,0.3280,0.3215,0.0002976,38239,,,
64,0.8927,0.3094,0.2867,0.8931,0.3260,0.3191,0.0002976,38886,,,
65,0.8899,0.5220,0.4715,0.8931,0.3250,0.3181,0.0002976,39539,,,
66,0.8840,0.1951,0.2330,0.8934,0.3237,0.3175,0.0002976,40196,,,
67,0.8983,0.2938,0.2884,0.8959,0.3234,0.3162,0.0002976,40854,,,
68,0.8872,0.3457,0.3158,0.8970,0.3231,0.3149,0.0002976,41514,,,
69,0.8921,0.3059,0.2889,0.8958,0.3207,0.3133,0.0002976,42168,,,
70,0.8915,0.2039,0.2661,0.8961,0.3189,0.3112,0.0002976,42967,0.8930,0.3284,0.3228
71,0.8958,0.4904,0.3661,0.8962,0.3200,0.3106,0.0002976,43626,,,
72,0.8942,0.3587,0.3146,0.8966,0.3195,0.3097,0.0002976,44281,,,
73,0.8920,0.3274,0.2966,0.8972,0.3206,0.3096,0.0002976,44937,,,
74,0.8957,0.2934,0.2894,0.8961,0.3214,0.3100,0.0002976,45595,,,
75,0.8984,0.2702,0.2437,0.8958,0.3226,0.3099,0.0002976,46252,,,
76,0.9070,0.2420,0.2699,0.8952,0.3232,0.3094,0.0002198,46908,,,
77,0.8981,0.3195,0.3076,0.8949,0.3242,0.3097,0.0002198,47564,,,
78,0.9031,0.2299,0.2461,0.8952,0.3244,0.3089,0.0002198,48214,,,
79,0.9011,0.2576,0.2948,0.8946,0.3250,0.3082,0.0002198,48864,,,
80,0.9036,0.2019,0.2364,0.8955,0.3249,0.3075,0.0002198,49660,0.8923,0.3366,0.3184
81,0.9027,0.0842,0.1169,0.8964,0.3234,0.3068,0.0002198,50316,,,
82,0.9040,0.2504,0.2471,0.8964,0.3226,0.3062,0.0002198,50964,,,
83,0.9056,0.1100,0.1521,0.8960,0.3234,0.3060,0.0002198,51616,,,
84,0.9066,0.3889,0.3828,0.8963,0.3228,0.3054,0.0002198,52264,,,
85,0.9054,0.3317,0.3026,0.8970,0.3216,0.3045,0.0002198,52915,,,
86,0.9082,0.4568,0.3704,0.8969,0.3243,0.3049,0.0002198,53564,,,
87,0.9075,0.2132,0.2279,0.8963,0.3243,0.3042,0.0002198,54214,,,
88,0.9093,0.4902,0.4226,0.8961,0.3244,0.3042,0.0002198,54865,,,
89,0.9102,0.2276,0.2666,0.8965,0.3245,0.3042,0.0002198,55518,,,
90,0.9061,0.2153,0.1952,0.8969,0.3258,0.3049,0.0002198,56312,0.8938,0.3379,0.3152
91,0.9090,0.2668,0.2581,0.8964,0.3250,0.3037,0.0001623,56964,,,
92,0.9123,0.1847,0.2153,0.8960,0.3239,0.3029,0.0001623,57612,,,
93,0.9148,0.2320,0.2448,0.8969,0.3241,0.3022,0.0001623,58261,,,
94,0.9147,0.1892,0.2216,0.8967,0.3250,0.3019,0.0001623,58910,,,
95,0.9125,0.1851,0.1993,0.8967,0.3251,0.3017,0.0001623,59558,,,
96,0.9097,0.2235,0.2822,0.8970,0.3227,0.3006,0.0001623,60208,,,
97,0.9155,0.2571,0.2963,0.8958,0.3236,0.3007,0.0001623,60858,,,
98,0.9153,0.1491,0.1982,0.8953,0.3229,0.2999,0.0001623,61509,,,
99,0.9149,0.2089,0.1752,0.8953,0.3239,0.2993,0.0001623,62160,,,
100,0.9156,0.1561,0.1963,0.8957,0.3243,0.2985,0.0001623,62952,0.8970,0.3315,0.3076
101,0.8423,0.4189,0.3507,0.8943,0.3265,0.3002,0.0010000,63596,,,
102,0.8378,0.4907,0.5000,0.8950,0.3276,0.3009,0.0010000,64238,,,
103,0.8433,0.6488,0.4534,0.8969,0.3244,0.2992,0.0010000,64878,,,
104,0.8468,0.3540,0.3466,0.8966,0.3217,0.2988,0.0010000,65520,,,
105,0.8476,0.5036,0.3672,0.8977,0.3215,0.2999,0.0010000,66161,,,
106,0.8506,0.7271,0.5884,0.8971,0.3233,0.3014,0.0010000,66801,,,
107,0.8561,0.4931,0.3850,0.8960,0.3250,0.3041,0.0010000,67443,,,
108,0.8535,0.4755,0.4567,0.8950,0.3250,0.3061,0.0010000,68083,,,
109,0.8488,0.4306,0.3672,0.8953,0.3275,0.3095,0.0010000,68725,,,
110,0.8539,0.2482,0.2788,0.8944,0.3308,0.3139,0.0010000,69508,0.8909,0.3526,0.3256
111,0.8576,0.5823,0.4899,0.8938,0.3308,0.3127,0.0010000,70149,,,
112,0.8554,0.4108,0.3989,0.8932,0.3294,0.3113,0.0010000,70787,,,
113,0.8554,0.4776,0.4093,0.8923,0.3343,0.3130,0.0010000,71426,,,
114,0.8552,0.3004,0.3329,0.8906,0.3393,0.3145,0.0010000,72066,,,
115,0.8521,0.4366,0.4521,0.8902,0.3406,0.3148,0.0010000,72711,,,
116,0.8786,0.3489,0.3386,0.8915,0.3383,0.3124,0.0007386,73353,,,
117,0.8757,0.2472,0.2792,0.8924,0.3343,0.3097,0.0007386,73993,,,
118,0.8790,0.2696,0.2776,0.8917,0.3361,0.3093,0.0007386,74635,,,
119,0.8805,0.3018,0.2996,0.8942,0.3306,0.3048,0.0007386,75273,,,
120,0.8794,0.3200,0.2970,0.8946,0.3305,0.3033,0.0007386,76062,0.8896,0.3608,0.3178
121,0.8803,0.2774,0.2793,0.8938,0.3306,0.3037,0.0007386,76705,,,
122,0.8869,0.2954,0.3162,0.8947,0.3321,0.3031,0.0007386,77348,,,
123,0.8900,0.3871,0.3214,0.8956,0.3282,0.3004,0.0007386,77991,,,
124,0.8857,0.2097,0.2500,0.8971,0.3238,0.2970,0.0007386,78633,,,
125,0.8852,0.3031,0.2679,0.8991,0.3226,0.2933,0.0007386,79271,,,
126,0.8859,0.3741,0.3372,0.8989,0.3204,0.2916,0.0007386,79910,,,
127,0.8799,0.3058,0.3346,0.8981,0.3229,0.2918,0.0007386,80548,,,
128,0.8891,0.1851,0.2355,0.8993,0.3168,0.2881,0.0007386,81187,,,
129,0.8846,0.2580,0.2956,0.8998,0.3187,0.2880,0.0007386,81825,,,
130,0.8822,0.4961,0.3833,0.9019,0.3113,0.2840,0.0007386,82609,0.8955,0.3324,0.2988
131,0.8978,0.1331,0.1607,0.9008,0.3123,0.2838,0.0005455,83249,,,
132,0.9009,0.2402,0.2319,0.9018,0.3120,0.2829,0.0005455,83886,,,
133,0.9044,0.4032,0.3517,0.9027,0.3123,0.2827,0.0005455,84527,,,
134,0.9013,0.2047,0.2609,0.9009,0.3138,0.2827,0.0005455,85168,,,
135,0.9039,0.1788,0.2296,0.9020,0.3114,0.2815,0.0005455,85808,,,
136,0.9036,0.2230,0.2084,0.9011,0.3180,0.2836,0.0005455,86450,,,
137,0.9061,0.2521,0.2529,0.9010,0.3185,0.2832,0.0005455,87090,,,
138,0.9035,0.1359,0.1347,0.8985,0.3246,0.2847,0.0005455,87732,,,
139,0.9043,0.2644,0.2954,0.8993,0.3260,0.2843,0.0005455,88375,,,
140,0.9056,0.2679,0.2855,0.8974,0.3303,0.2854,0.0005455,89166,0.8959,0.3473,0.2967
141,0.9092,0.2883,0.2687,0.8986,0.3291,0.2838,0.0005455,89813,,,
142,0.9081,0.3469,0.3033,0.9007,0.3242,0.2811,0.0005455,90457,,,
143,0.9005,0.2014,0.2314,0.8999,0.3246,0.2805,0.0005455,91101,,,
144,0.9102,0.1999,0.2124,0.8988,0.3265,0.2815,0.0005455,91743,,,
145,0.9032,0.3917,0.3517,0.8985,0.3294,0.2824,0.0005455,92390,,,
146,0.9185,0.2791,0.2962,0.8998,0.3238,0.2800,0.0004029,93032,,,
147,0.9163,0.1137,0.1522,0.9009,0.3224,0.2789,0.0004029,93671,,,
148,0.9136,0.4592,0.4465,0.9015,0.3200,0.2778,0.0004029,94313,,,
149,0.9188,0.2548,0.2040,0.9014,0.3187,0.2774,0.0004029,94957,,,
150,0.9173,0.0947,0.1259,0.9011,0.3181,0.2772,0.0004029,95746,0.8970,0.3396,0.2886
151,0.9226,0.1134,0.1146,0.9017,0.3183,0.2770,0.0004029,96385,,,
152,0.9203,0.1739,0.1475,0.8994,0.3207,0.2778,0.0004029,97029,,,
153,0.9169,0.1904,0.2138,0.8991,0.3217,0.2773,0.0004029,97671,,,
154,0.9169,0.3840,0.3450,0.8994,0.3191,0.2756,0.0004029,98311,,,
155,0.9230,0.1701,0.2195,0.9014,0.3189,0.2747,0.0004029,98952,,,
156,0.9199,0.1981,0.2260,0.9007,0.3203,0.2746,0.0004029,99592,,,
157,0.9175,0.1114,0.1525,0.9005,0.3209,0.2750,0.0004029,100233,,,
158,0.9167,0.2887,0.2816,0.8997,0.3262,0.2767,0.0004029,100872,,,
159,0.9220,0.1576,0.2273,0.9006,0.3247,0.2759,0.0004029,101514,,,
160,0.9219,0.0950,0.1358,0.8998,0.3258,0.2763,0.0004029,102299,0.8953,0.3485,0.2892
161,0.9280,0.2341,0.1628,0.9005,0.3241,0.2757,0.0002976,102941,,,
162,0.9302,0.1863,0.2158,0.8995,0.3225,0.2754,0.0002976,103583,,,
163,0.9281,0.4201,0.3018,0.9009,0.3211,0.2750,0.0002976,104226,,,
164,0.9282,0.1960,0.2375,0.9012,0.3206,0.2747,0.0002976,104867,,,
165,0.9309,0.3602,0.3179,0.9013,0.3178,0.2736,0.0002976,105510,,,
166,0.9304,0.2074,0.2295,0.9027,0.3182,0.2733,0.0002976,106154,,,
167,0.9327,0.1531,0.1719,0.9025,0.3169,0.2722,0.0002976,106797,,,
168,0.9306,0.1801,0.1869,0.9031,0.3137,0.2705,0.0002976,107441,,,
169,0.9319,0.1364,0.1664,0.9041,0.3144,0.2697,0.0002976,108085,,,
170,0.9261,0.2095,0.2454,0.9032,0.3137,0.2687,0.0002976,108875,0.9020,0.3325,0.2783
171,0.9298,0.1665,0.1550,0.9042,0.3116,0.2673,0.0002976,109519,,,
172,0.9328,0.0864,0.1237,0.9042,0.3107,0.2663,0.0002976,110162,,,
173,0.9349,0.3208,0.2714,0.9033,0.3117,0.2665,0.0002976,110805,,,
174,0.9314,0.2956,0.2387,0.9046,0.3114,0.2654,0.0002976,111449,,,
175,0.9320,0.1814,0.2103,0.9051,0.3095,0.2641,0.0002976,112093,,,
176,0.9367,0.0413,0.0691,0.9053,0.3095,0.2636,0.0002198,112735,,,
177,0.9372,0.0891,0.1295,0.9060,0.3108,0.2634,0.0002198,113375,,,
178,0.9372,0.2340,0.1797,0.9045,0.3134,0.2644,0.0002198,114017,,,
179,0.9396,0.1243,0.1456,0.9056,0.3157,0.2652,0.0002198,114657,,,
180,0.9381,0.1035,0.1253,0.9043,0.3175,0.2662,0.0002198,115443,0.9005,0.3362,0.2770
181,0.9390,0.1110,0.1178,0.9039,0.3192,0.2663,0.0002198,116085,,,
182,0.9415,0.0906,0.1399,0.9046,0.3186,0.2657,0.0002198,116726,,,
183,0.9371,0.2227,0.2345,0.9050,0.3184,0.2652,0.0002198,117369,,,
184,0.9373,0.2016,0.1701,0.9049,0.3205,0.2658,0.0002198,118012,,,
185,0.9414,0.0972,0.1113,0.9039,0.3235,0.2659,0.0002198,118654,,,
186,0.9387,0.2019,0.1813,0.9036,0.3237,0.2657,0.0002198,119302,,,
187,0.9427,0.0579,0.0772,0.9038,0.3221,0.2649,0.0002198,119947,,,
188,0.9415,0.4159,0.2625,0.9037,0.3198,0.2640,0.0002198,120593,,,
189,0.9390,0.1116,0.1547,0.9032,0.3201,0.2644,0.0002198,121238,,,
190,0.9388,0.2199,0.1942,0.9029,0.3194,0.2636,0.0002198,122027,0.9014,0.3387,0.2734
191,0.9464,0.0877,0.1066,0.9034,0.3199,0.2640,0.0001623,122674,,,
192,0.9456,0.1774,0.1775,0.9031,0.3223,0.2651,0.0001623,123318,,,
193,0.9429,0.2053,0.1832,0.9039,0.3206,0.2641,0.0001623,123962,,,
194,0.9448,0.0906,0.0975,0.9048,0.3186,0.2628,0.0001623,124609,,,
195,0.9430,0.2028,0.1451,0.9044,0.3188,0.2628,0.0001623,125256,,,
196,0.9470,0.1043,0.1422,0.9044,0.3178,0.2623,0.0001623,125900,,,
197,0.9461,0.1969,0.1957,0.9036,0.3206,0.2634,0.0001623,126545,,,
198,0.9420,0.1607,0.1691,0.9042,0.3198,0.2622,0.0001623,127191,,,
199,0.9480,0.0537,0.0802,0.9037,0.3200,0.2620,0.0001623,127837,,,
200,0.9450,0.0528,0.0819,0.9038,0.3200,0.2616,0.0001623,128626,0.9027,0.3410,0.2712
201,0.8800,0.3841,0.2947,0.9053,0.3177,0.2598,0.0010000,129267,,,
202,0.8781,0.2246,0.2478,0.9062,0.3189,0.2602,0.0010000,129910,,,
203,0.8804,0.4468,0.4020,0.9039,0.3266,0.2643,0.0010000,130550,,,
204,0.8822,0.2911,0.2768,0.9008,0.3303,0.2674,0.0010000,131190,,,
205,0.8749,0.3712,0.2752,0.9015,0.3269,0.2674,0.0010000,131830,,,
206,0.8808,0.1740,0.2357,0.9013,0.3278,0.2688,0.0010000,132467,,,
207,0.8746,0.3602,0.3433,0.8982,0.3343,0.2737,0.0010000,133107,,,
208,0.8823,0.2052,0.2613,0.8999,0.3332,0.2751,0.0010000,133743,,,
209,0.8838,0.1975,0.2511,0.8988,0.3342,0.2776,0.0010000,134382,,,
210,0.8928,0.1449,0.1652,0.8959,0.3356,0.2802,0.0010000,135165,0.8919,0.3690,0.2939
211,0.8846,0.3029,0.3505,0.8962,0.3333,0.2799,0.0010000,135802,,,
212,0.8825,0.3134,0.3138,0.8950,0.3394,0.2825,0.0010000,136440,,,
213,0.8867,0.1996,0.2616,0.8977,0.3326,0.2781,0.0010000,137077,,,
214,0.8807,0.2685,0.2713,0.9017,0.3280,0.2748,0.0010000,137713,,,
215,0.8824,0.3086,0.3483,0.9001,0.3337,0.2763,0.0010000,138349,,,
216,0.9023,0.3302,0.2980,0.8996,0.3316,0.2743,0.0007386,138985,,,
217,0.9094,0.3161,0.2600,0.9013,0.3256,0.2698,0.0007386,139623,,,
218,0.9003,0.3548,0.3381,0.8992,0.3289,0.2706,0.0007386,140260,,,
219,0.9100,0.4178,0.2715,0.8998,0.3295,0.2707,0.0007386,140898,,,
220,0.9069,0.1643,0.1215,0.9015,0.3303,0.2701,0.0007386,141680,0.8961,0.3576,0.2837
221,0.9061,0.3216,0.2872,0.9015,0.3305,0.2702,0.0007386,142317,,,
222,0.9066,0.2272,0.2784,0.9039,0.3243,0.2671,0.0007386,142958,,,
223,0.9077,0.1672,0.1876,0.9035,0.3261,0.2681,0.0007386,143596,,,
224,0.9105,0.1840,0.1821,0.9028,0.3274,0.2679,0.0007386,144234,,,
225,0.9143,0.2088,0.2027,0.9043,0.3247,0.2659,0.0007386,144872,,,
226,0.9072,0.3261,0.2750,0.9055,0.3253,0.2654,0.0007386,145550,,,
227,0.9129,0.2689,0.2610,0.9052,0.3240,0.2653,0.0007386,146187,,,
228,0.9110,0.1274,0.1277,0.9059,0.3187,0.2624,0.0007386,146823,,,
229,0.9094,0.2599,0.2224,0.9046,0.3251,0.2643,0.0007386,147461,,,
230,0.9078,0.5360,0.4145,0.9035,0.3258,0.2640,0.0007386,148243,0.8991,0.3496,0.2758
231,0.9182,0.0522,0.0852,0.9020,0.3279,0.2647,0.0005455,148880,,,
232,0.9216,0.1467,0.1357,0.9021,0.3295,0.2647,0.0005455,149516,,,
233,0.9226,0.2041,0.2255,0.9025,0.3316,0.2646,0.0005455,150151,,,
234,0.9283,0.1555,0.1987,0.9037,0.3303,0.2633,0.0005455,150791,,,
235,0.9218,0.2504,0.2288,0.9052,0.3273,0.2611,0.0005455,151428,,,
236,0.9261,0.2212,0.2149,0.9054,0.3264,0.2595,0.0005455,152064,,,
237,0.9269,0.0811,0.1154,0.9030,0.3297,0.2599,0.0005455,152699,,,
238,0.9322,0.1450,0.1413,0.9037,0.3296,0.2593,0.0005455,153337,,,
239,0.9273,0.1353,0.1887,0.9054,0.3219,0.2557,0.0005455,153974,,,
240,0.9278,0.2330,0.1742,0.9060,0.3193,0.2549,0.0005455,154758,0.9013,0.3421,0.2679
241,0.9245,0.1878,0.2246,0.9069,0.3189,0.2543,0.0005455,155394,,,
242,0.9275,0.2281,0.2107,0.9090,0.3147,0.2515,0.0005455,156029,,,
243,0.9260,0.1727,0.1292,0.9085,0.3160,0.2523,0.0005455,156666,,,
244,0.9273,0.2236,0.1839,0.9090,0.3156,0.2523,0.0005455,157304,,,
245,0.9214,0.0624,0.0918,0.9083,0.3155,0.2529,0.0005455,157939,,,
246,0.9345,0.2885,0.1742,0.9093,0.3168,0.2541,0.0004029,158575,,,
247,0.9339,0.2351,0.2557,0.9092,0.3132,0.2527,0.0004029,159209,,,
248,0.9394,0.1948,0.2234,0.9085,0.3139,0.2530,0.0004029,159851,,,
249,0.9368,0.1003,0.1242,0.9097,0.3155,0.2539,0.0004029,160489,,,
250,0.9389,0.2327,0.1406,0.9090,0.3158,0.2533,0.0004029,161267,0.9032,0.3410,0.2635
251,0.9383,0.1778,0.2029,0.9089,0.3155,0.2527,0.0004029,161906,,,
252,0.9351,0.2747,0.1853,0.9063,0.3199,0.2549,0.0004029,162547,,,
253,0.9392,0.0723,0.1005,0.9057,0.3194,0.2541,0.0004029,163185,,,
254,0.9387,0.2433,0.2015,0.9054,0.3220,0.2547,0.0004029,163824,,,
255,0.9382,0.2585,0.2318,0.9054,0.3253,0.2547,0.0004029,164462,,,
256,0.9395,0.1434,0.1810,0.9057,0.3266,0.2547,0.0004029,165099,,,
257,0.9387,0.2215,0.1854,0.9062,0.3291,0.2554,0.0004029,165741,,,
258,0.9435,0.1606,0.1322,0.9051,0.3297,0.2555,0.0004029,166381,,,
259,0.9416,0.2703,0.2019,0.9050,0.3316,0.2552,0.0004029,167022,,,
260,0.9380,0.1611,0.1730,0.9055,0.3294,0.2546,0.0004029,167804,0.8995,0.3626,0.2684
261,0.9435,0.1118,0.1148,0.9071,0.3276,0.2539,0.0002976,168443,,,
262,0.9418,0.1540,0.1490,0.9082,0.3243,0.2520,0.0002976,169079,,,
263,0.9459,0.0654,0.0731,0.9090,0.3212,0.2499,0.0002976,169716,,,
264,0.9446,0.0732,0.0899,0.9097,0.3207,0.2496,0.0002976,170354,,,
265,0.9452,0.0586,0.0667,0.9102,0.3170,0.2481,0.0002976,170994,,,
266,0.9427,0.1739,0.1540,0.9109,0.3159,0.2473,0.0002976,171633,,,
267,0.9474,0.0983,0.1256,0.9109,0.3151,0.2466,0.0002976,172274,,,
268,0.9458,0.2480,0.2212,0.9119,0.3135,0.2452,0.0002976,172919,,,
269,0.9477,0.0246,0.0440,0.9115,0.3115,0.2448,0.0002976,173563,,,
270,0.9452,0.1490,0.1822,0.9115,0.3129,0.2455,0.0002976,174354,0.9042,0.3385,0.2568
271,0.9499,0.0913,0.1235,0.9113,0.3129,0.2453,0.0002976,174996,,,
272,0.9486,0.1013,0.0972,0.9100,0.3153,0.2460,0.0002976,175640,,,
273,0.9521,0.0701,0.0968,0.9112,0.3175,0.2467,0.0002976,176284,,,
274,0.9477,0.0858,0.1223,0.9128,0.3135,0.2453,0.0002976,176930,,,
275,0.9499,0.1397,0.1171,0.9124,0.3124,0.2450,0.0002976,177571,,,
276,0.9494,0.1525,0.1281,0.9127,0.3119,0.2450,0.0002198,178214,,,
277,0.9516,0.1198,0.1282,0.9117,0.3140,0.2455,0.0002198,178854,,,
278,0.9529,0.2477,0.1909,0.9112,0.3150,0.2459,0.0002198,179495,,,
279,0.9492,0.2002,0.1205,0.9111,0.3154,0.2457,0.0002198,180137,,,
280,0.9570,0.0764,0.0930,0.9111,0.3145,0.2446,0.0002198,180924,0.9054,0.3396,0.2556
281,0.9528,0.1497,0.0973,0.9119,0.3149,0.2448,0.0002198,181566,,,
282,0.9528,0.0595,0.0848,0.9123,0.3129,0.2438,0.0002198,182207,,,
283,0.9518,0.2156,0.2352,0.9133,0.3126,0.2434,0.0002198,182850,,,
284,0.9559,0.0623,0.0689,0.9121,0.3137,0.2432,0.0002198,183487,,,
285,0.9537,0.1550,0.1268,0.9115,0.3145,0.2431,0.0002198,184127,,,
286,0.9529,0.3083,0.1583,0.9107,0.3158,0.2430,0.0002198,184769,,,
287,0.9556,0.1456,0.1327,0.9113,0.3135,0.2417,0.0002198,185410,,,
288,0.9539,0.0866,0.1037,0.9107,0.3162,0.2427,0.0002198,186053,,,
289,0.9556,0.0419,0.0557,0.9108,0.3164,0.2423,0.0002198,186693,,,
290,0.9546,0.0485,0.0745,0.9099,0.3170,0.2426,0.0002198,187477,0.9047,0.3451,0.2552
291,0.9567,0.2458,0.1759,0.9101,0.3198,0.2430,0.0001623,188116,,,
292,0.9576,0.1052,0.1269,0.9111,0.3212,0.2432,0.0001623,188756,,,
293,0.9562,0.1856,0.1690,0.9116,0.3204,0.2425,0.0001623,189393,,,
294,0.9569,0.1056,0.1146,0.9101,0.3202,0.2426,0.0001623,190035,,,
295,0.9599,0.0451,0.0728,0.9104,0.3213,0.2429,0.0001623,190675,,,
296,0.9589,0.0655,0.0865,0.9099,0.3200,0.2427,0.0001623,191313,,,
297,0.9588,0.0808,0.0912,0.9103,0.3202,0.2433,0.0001623,191953,,,
298,0.9548,0.1347,0.1002,0.9118,0.3167,0.2421,0.0001623,192593,,,
299,0.9587,0.1710,0.1476,0.9112,0.3150,0.2420,0.0001623,193231,,,
300,0.9581,0.0529,0.0720,0.9106,0.3154,0.2421,0.0001623,194016,0.9047,0.3445,0.2538
