epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
55,0.9073,0.3528,0.3414,0.8907,0.3498,0.2803,0.0004029,17787,,,
56,0.9051,0.2640,0.2580,0.8917,0.3490,0.2788,0.0004029,18116,,,
57,0.9061,0.1566,0.1977,0.8920,0.3493,0.2782,0.0004029,18461,,,
58,0.9062,0.3257,0.3079,0.8926,0.3456,0.2761,0.0004029,18808,,,
59,0.9129,0.1862,0.2162,0.8933,0.3457,0.2747,0.0004029,19145,,,
60,0.9050,0.1650,0.1856,0.8934,0.3426,0.2727,0.0004029,19545,0.8859,0.3780,0.2892
61,0.9190,0.1217,0.1525,0.8947,0.3404,0.2710,0.0002976,19895,,,
62,0.9213,0.1579,0.2343,0.8954,0.3403,0.2699,0.0002976,20246,,,
63,0.9153,0.1937,0.1930,0.8968,0.3396,0.2689,0.0002976,20595,,,
64,0.9177,0.2967,0.2904,0.8978,0.3383,0.2678,0.0002976,20945,,,
65,0.9202,0.1411,0.1517,0.8980,0.3380,0.2673,0.0002976,21294,,,
66,0.9251,0.1771,0.1968,0.8981,0.3380,0.2665,0.0002976,21638,,,
67,0.9199,0.0968,0.1162,0.8975,0.3386,0.2659,0.0002976,21987,,,
68,0.9237,0.3569,0.3451,0.8977,0.3382,0.2650,0.0002976,22334,,,
69,0.9213,0.1770,0.2009,0.8976,0.3365,0.2641,0.0002976,22699,,,
70,0.9240,0.1678,0.1700,0.8972,0.3392,0.2637,0.0002976,23125,0.8898,0.3735,0.2784
71,0.9264,0.1639,0.1831,0.8967,0.3398,0.2628,0.0002976,23497,,,
72,0.9265,0.1287,0.1414,0.8958,0.3411,0.2630,0.0002976,23865,,,
73,0.9239,0.0615,0.0934,0.8973,0.3419,0.2623,0.0002976,24231,,,
74,0.9292,0.1666,0.2304,0.8974,0.3401,0.2609,0.0002976,24602,,,
75,0.9283,0.1167,0.1566,0.8976,0.3405,0.2607,0.0002976,24974,,,
76,0.9290,0.1200,0.1676,0.8972,0.3404,0.2599,0.0002198,25345,,,
77,0.9329,0.0838,0.1195,0.8983,0.3393,0.2590,0.0002198,25717,,,
78,0.9332,0.1185,0.1493,0.8990,0.3416,0.2593,0.0002198,26088,,,
79,0.9357,0.2412,0.2243,0.8979,0.3427,0.2587,0.0002198,26458,,,
80,0.9357,0.1402,0.1542,0.8991,0.3420,0.2580,0.0002198,26889,0.8900,0.3821,0.2749
81,0.9354,0.1511,0.1856,0.8983,0.3413,0.2572,0.0002198,27260,,,
82,0.9338,0.1450,0.1601,0.8989,0.3392,0.2556,0.0002198,27635,,,
83,0.9334,0.1892,0.1827,0.8988,0.3415,0.2563,0.0002198,28005,,,
84,0.9347,0.2221,0.2077,0.8988,0.3427,0.2559,0.0002198,28378,,,
85,0.9370,0.1585,0.1787,0.8993,0.3402,0.2545,0.0002198,28746,,,
86,0.9357,0.1497,0.1533,0.8989,0.3403,0.2542,0.0002198,29120,,,
87,0.9390,0.1567,0.1610,0.8988,0.3402,0.2538,0.0002198,29488,,,
88,0.9367,0.0652,0.1037,0.9003,0.3387,0.2530,0.0002198,29862,,,
89,0.9379,0.0559,0.0777,0.8998,0.3391,0.2527,0.0002198,30234,,,
90,0.9375,0.1751,0.1794,0.8996,0.3386,0.2520,0.0002198,30661,0.8941,0.3761,0.2671
91,0.9422,0.1059,0.1602,0.8990,0.3379,0.2518,0.0001623,31036,,,
92,0.9483,0.0858,0.1175,0.8990,0.3376,0.2516,0.0001623,31407,,,
93,0.9455,0.1151,0.1395,0.9000,0.3360,0.2505,0.0001623,31777,,,
94,0.9409,0.1408,0.1727,0.9000,0.3372,0.2508,0.0001623,32147,,,
95,0.9459,0.1314,0.1543,0.8999,0.3395,0.2509,0.0001623,32521,,,
96,0.9444,0.0461,0.0746,0.9004,0.3395,0.2505,0.0001623,32891,,,
97,0.9463,0.0903,0.1361,0.9005,0.3404,0.2503,0.0001623,33263,,,
98,0.9441,0.1879,0.2408,0.9012,0.3409,0.2497,0.0001623,33633,,,
99,0.9461,0.1331,0.1607,0.9017,0.3412,0.2493,0.0001623,34007,,,
100,0.9428,0.1512,0.1291,0.9021,0.3414,0.2489,0.0001623,34434,0.8939,0.3815,0.2649
101,0.8482,0.3994,0.3154,0.8969,0.3612,0.2541,0.0010000,34807,,,
102,0.8264,0.6487,0.4106,0.8784,0.4439,0.2975,0.0010000,35177,,,
103,0.8346,0.7687,0.4490,0.8464,0.5806,0.3642,0.0010000,35546,,,
104,0.8412,0.3171,0.3868,0.8234,0.7305,0.4115,0.0010000,35911,,,
105,0.8478,0.5977,0.5152,0.8287,0.7240,0.3980,0.0010000,36277,,,
106,0.8531,0.4860,0.4383,0.8415,0.6673,0.3734,0.0010000,36643,,,
107,0.8601,0.3949,0.3746,0.8515,0.5901,0.3508,0.0010000,37011,,,
108,0.8612,0.3227,0.3138,0.8498,0.5551,0.3465,0.0010000,37377,,,
109,0.8625,0.4566,0.4681,0.8592,0.5091,0.3324,0.0010000,37741,,,
110,0.8704,0.1636,0.1723,0.8659,0.4676,0.3181,0.0010000,38162,0.8633,0.4854,0.3234
111,0.8754,0.4683,0.4344,0.8751,0.4320,0.3042,0.0010000,38526,,,
112,0.8720,0.2634,0.2683,0.8821,0.3985,0.2909,0.0010000,38888,,,
113,0.8728,0.2546,0.2813,0.8833,0.3890,0.2889,0.0010000,39254,,,
114,0.8744,0.5627,0.4853,0.8832,0.3834,0.2862,0.0010000,39618,,,
115,0.8807,0.2867,0.2845,0.8870,0.3738,0.2799,0.0010000,39985,,,
116,0.8937,0.2303,0.2446,0.8875,0.3723,0.2777,0.0007386,40350,,,
117,0.9023,0.1221,0.1624,0.8877,0.3718,0.2761,0.0007386,40710,,,
118,0.9066,0.2564,0.2836,0.8902,0.3690,0.2734,0.0007386,41078,,,
119,0.9058,0.1302,0.1802,0.8914,0.3633,0.2697,0.0007386,41447,,,
120,0.9037,0.1290,0.1818,0.8921,0.3638,0.2679,0.0007386,41869,0.8874,0.3943,0.2781
121,0.8984,0.3080,0.3096,0.8916,0.3673,0.2675,0.0007386,42232,,,
122,0.9055,0.1825,0.1680,0.8915,0.3678,0.2661,0.0007386,42596,,,
123,0.9050,0.4677,0.3449,0.8932,0.3618,0.2621,0.0007386,42960,,,
124,0.9089,0.2070,0.2354,0.8940,0.3618,0.2607,0.0007386,43330,,,
125,0.9134,0.2457,0.2778,0.8942,0.3617,0.2600,0.0007386,43695,,,
126,0.9099,0.2670,0.2357,0.8947,0.3603,0.2587,0.0007386,44060,,,
127,0.9101,0.2131,0.2411,0.8944,0.3634,0.2589,0.0007386,44429,,,
128,0.9129,0.1725,0.2246,0.8952,0.3629,0.2581,0.0007386,44794,,,
129,0.9095,0.2065,0.2232,0.8943,0.3648,0.2581,0.0007386,45158,,,
130,0.9102,0.1189,0.1640,0.8945,0.3636,0.2566,0.0007386,45578,0.8908,0.3975,0.2674
131,0.9212,0.1986,0.2397,0.8967,0.3572,0.2550,0.0005455,45942,,,
132,0.9234,0.2006,0.2161,0.8974,0.3552,0.2537,0.0005455,46308,,,
133,0.9223,0.2653,0.2416,0.8977,0.3537,0.2526,0.0005455,46673,,,
134,0.9287,0.1785,0.1964,0.8998,0.3531,0.2511,0.0005455,47041,,,
135,0.9260,0.2371,0.1859,0.8988,0.3512,0.2499,0.0005455,47406,,,
136,0.9289,0.1917,0.2427,0.8991,0.3515,0.2489,0.0005455,47771,,,
137,0.9312,0.2395,0.2193,0.8995,0.3482,0.2469,0.0005455,48135,,,
138,0.9291,0.2805,0.2388,0.8995,0.3516,0.2468,0.0005455,48502,,,
139,0.9320,0.2733,0.2196,0.8990,0.3530,0.2465,0.0005455,48871,,,
140,0.9323,0.0812,0.1255,0.9005,0.3523,0.2448,0.0005455,49293,0.8947,0.3898,0.2587
141,0.9322,0.1465,0.1760,0.9020,0.3550,0.2444,0.0005455,49659,,,
142,0.9325,0.1292,0.1752,0.9024,0.3507,0.2425,0.0005455,50031,,,
143,0.9358,0.0742,0.0932,0.9020,0.3537,0.2426,0.0005455,50397,,,
144,0.9370,0.1621,0.1578,0.9028,0.3519,0.2416,0.0005455,50763,,,
145,0.9323,0.1160,0.1467,0.9021,0.3532,0.2420,0.0005455,51130,,,
146,0.9438,0.1246,0.1633,0.9011,0.3512,0.2412,0.0004029,51497,,,
147,0.9428,0.1227,0.1025,0.9003,0.3515,0.2404,0.0004029,51866,,,
148,0.9428,0.1077,0.1328,0.9019,0.3488,0.2399,0.0004029,52229,,,
149,0.9475,0.1652,0.1187,0.9025,0.3476,0.2391,0.0004029,52594,,,
150,0.9431,0.2696,0.2321,0.9021,0.3482,0.2392,0.0004029,53019,0.8962,0.3857,0.2516
151,0.9439,0.1198,0.1701,0.9028,0.3491,0.2390,0.0004029,53389,,,
152,0.9473,0.1447,0.1764,0.9025,0.3515,0.2381,0.0004029,53759,,,
153,0.9475,0.0376,0.0589,0.9026,0.3529,0.2372,0.0004029,54127,,,
154,0.9433,0.1276,0.1374,0.9027,0.3544,0.2366,0.0004029,54492,,,
155,0.9460,0.3903,0.3229,0.9023,0.3569,0.2365,0.0004029,54859,,,
156,0.9472,0.1480,0.1414,0.9013,0.3605,0.2366,0.0004029,55225,,,
157,0.9476,0.1503,0.2008,0.9015,0.3642,0.2370,0.0004029,55595,,,
158,0.9467,0.0456,0.0771,0.9012,0.3685,0.2374,0.0004029,55960,,,
159,0.9454,0.1886,0.2041,0.9020,0.3684,0.2371,0.0004029,56327,,,
160,0.9494,0.1645,0.1680,0.9030,0.3646,0.2359,0.0004029,56754,0.8951,0.4020,0.2497
161,0.9532,0.1195,0.1662,0.9024,0.3659,0.2359,0.0002976,57088,,,
162,0.9544,0.1444,0.1492,0.9029,0.3647,0.2355,0.0002976,57419,,,
163,0.9571,0.0837,0.1044,0.9026,0.3624,0.2355,0.0002976,57749,,,
164,0.9549,0.0681,0.1051,0.9014,0.3661,0.2365,0.0002976,58090,,,
165,0.9539,0.0957,0.1110,0.9020,0.3638,0.2356,0.0002976,58417,,,
166,0.9555,0.0424,0.0718,0.9014,0.3642,0.2357,0.0002976,58747,,,
167,0.9560,0.1091,0.0914,0.9032,0.3598,0.2342,0.0002976,59079,,,
168,0.9561,0.0890,0.1194,0.9032,0.3573,0.2332,0.0002976,59419,,,
169,0.9583,0.0634,0.0777,0.9029,0.3569,0.2326,0.0002976,59749,,,
170,0.9562,0.0548,0.0856,0.9038,0.3583,0.2325,0.0002976,60126,0.8949,0.4004,0.2486
171,0.9543,0.0927,0.0997,0.9031,0.3588,0.2322,0.0002976,60455,,,
172,0.9578,0.1929,0.1554,0.9033,0.3584,0.2319,0.0002976,60789,,,
173,0.9557,0.1690,0.1720,0.9026,0.3622,0.2327,0.0002976,61124,,,
174,0.9590,0.1091,0.1423,0.9054,0.3576,0.2308,0.0002976,61454,,,
175,0.9634,0.0970,0.1111,0.9048,0.3568,0.2302,0.0002976,61783,,,
176,0.9630,0.1354,0.1370,0.9050,0.3581,0.2305,0.0002198,62114,,,
177,0.9601,0.1393,0.1372,0.9038,0.3614,0.2313,0.0002198,62457,,,
178,0.9674,0.0501,0.0683,0.9035,0.3631,0.2319,0.0002198,62787,,,
179,0.9635,0.0373,0.0581,0.9036,0.3633,0.2317,0.0002198,63115,,,
180,0.9616,0.0758,0.0955,0.9044,0.3624,0.2313,0.0002198,63497,0.8988,0.3997,0.2425
181,0.9618,0.0424,0.0657,0.9041,0.3623,0.2311,0.0002198,63831,,,
182,0.9645,0.1502,0.1470,0.9036,0.3648,0.2317,0.0002198,64171,,,
183,0.9669,0.1718,0.1674,0.9039,0.3624,0.2307,0.0002198,64498,,,
184,0.9636,0.0293,0.0413,0.9029,0.3631,0.2313,0.0002198,64829,,,
185,0.9649,0.1283,0.1274,0.9024,0.3623,0.2309,0.0002198,65158,,,
186,0.9642,0.0998,0.1067,0.9020,0.3631,0.2308,0.0002198,65501,,,
187,0.9646,0.1307,0.1526,0.9027,0.3617,0.2305,0.0002198,65830,,,
188,0.9627,0.0552,0.0819,0.9032,0.3601,0.2296,0.0002198,66159,,,
189,0.9665,0.0272,0.0513,0.9024,0.3614,0.2298,0.0002198,66487,,,
190,0.9647,0.1159,0.1003,0.9012,0.3634,0.2301,0.0002198,66874,0.8980,0.3990,0.2395
191,0.9669,0.0372,0.0649,0.9021,0.3632,0.2298,0.0001623,67214,,,
192,0.9674,0.0671,0.0993,0.9033,0.3638,0.2297,0.0001623,67545,,,
193,0.9675,0.1258,0.1409,0.9030,0.3632,0.2292,0.0001623,67875,,,
194,0.9684,0.0966,0.1028,0.9030,0.3658,0.2294,0.0001623,68202,,,
195,0.9674,0.1547,0.1549,0.9028,0.3701,0.2302,0.0001623,68546,,,
196,0.9701,0.0171,0.0305,0.9025,0.3691,0.2298,0.0001623,68878,,,
197,0.9699,0.0429,0.0681,0.9031,0.3695,0.2295,0.0001623,69207,,,
198,0.9690,0.1595,0.1555,0.9032,0.3717,0.2299,0.0001623,69534,,,
199,0.9711,0.0494,0.0750,0.9040,0.3736,0.2302,0.0001623,69871,,,
200,0.9705,0.0881,0.0991,0.9037,0.3722,0.2295,0.0001623,70255,0.8979,0.4117,0.2404
201,0.8909,0.5400,0.3743,0.9034,0.3763,0.2299,0.0010000,70580,,,
202,0.8893,0.3762,0.3313,0.9030,0.3874,0.2310,0.0010000,70908,,,
203,0.8922,0.6316,0.3771,0.8999,0.4021,0.2344,0.0010000,71235,,,
204,0.8975,0.2924,0.2931,0.8990,0.4140,0.2388,0.0010000,71572,,,
205,0.8998,0.1588,0.1936,0.8980,0.4147,0.2412,0.0010000,71898,,,
206,0.9057,0.1365,0.1738,0.8958,0.4158,0.2444,0.0010000,72226,,,
207,0.8960,0.1474,0.1898,0.8961,0.4044,0.2426,0.0010000,72552,,,
208,0.9065,0.1613,0.1722,0.8957,0.3967,0.2422,0.0010000,72891,,,
209,0.9065,0.3315,0.2134,0.8972,0.3901,0.2421,0.0010000,73222,,,
210,0.9020,0.2736,0.1994,0.8960,0.3934,0.2458,0.0010000,73599,0.8894,0.4246,0.2586
211,0.9106,0.3243,0.2810,0.8931,0.3936,0.2478,0.0010000,73926,,,
212,0.9086,0.1054,0.1393,0.8953,0.3909,0.2478,0.0010000,74250,,,
213,0.9164,0.5471,0.2890,0.8965,0.3874,0.2476,0.0010000,74588,,,
214,0.9153,0.2144,0.1114,0.8977,0.3839,0.2462,0.0010000,74915,,,
215,0.9176,0.4191,0.3728,0.8977,0.3848,0.2452,0.0010000,75242,,,
216,0.9344,0.2017,0.1702,0.8980,0.3866,0.2457,0.0007386,75569,,,
217,0.9344,0.0490,0.0668,0.8990,0.3871,0.2454,0.0007386,75909,,,
218,0.9354,0.3475,0.3760,0.8993,0.3844,0.2439,0.0007386,76237,,,
219,0.9323,0.2247,0.2145,0.8989,0.3857,0.2438,0.0007386,76565,,,
220,0.9335,0.1209,0.1074,0.9005,0.3807,0.2415,0.0007386,76948,0.8929,0.4060,0.2514
221,0.9372,0.1990,0.2288,0.9006,0.3754,0.2379,0.0007386,77277,,,
222,0.9367,0.1826,0.1432,0.9026,0.3685,0.2352,0.0007386,77618,,,
223,0.9386,0.2483,0.2132,0.9019,0.3701,0.2356,0.0007386,77946,,,
224,0.9363,0.0925,0.0985,0.9040,0.3626,0.2318,0.0007386,78274,,,
225,0.9380,0.1152,0.1178,0.9036,0.3651,0.2321,0.0007386,78603,,,
226,0.9397,0.1532,0.1626,0.9035,0.3650,0.2316,0.0007386,78943,,,
227,0.9407,0.1681,0.1444,0.9041,0.3657,0.2309,0.0007386,79271,,,
228,0.9392,0.0725,0.1150,0.9028,0.3741,0.2332,0.0007386,79598,,,
229,0.9337,0.2114,0.1749,0.9018,0.3745,0.2323,0.0007386,79923,,,
230,0.9412,0.1539,0.1575,0.9017,0.3701,0.2310,0.0007386,80310,0.8974,0.3979,0.2443
231,0.9490,0.1603,0.1724,0.9027,0.3708,0.2307,0.0005455,80640,,,
232,0.9499,0.0881,0.1366,0.9021,0.3742,0.2322,0.0005455,80972,,,
233,0.9520,0.0843,0.0909,0.9036,0.3709,0.2313,0.0005455,81304,,,
234,0.9518,0.1714,0.1220,0.9022,0.3744,0.2321,0.0005455,81642,,,
235,0.9506,0.1422,0.1351,0.9034,0.3779,0.2334,0.0005455,81974,,,
236,0.9564,0.0188,0.0353,0.9046,0.3739,0.2315,0.0005455,82306,,,
237,0.9516,0.0786,0.0974,0.9035,0.3708,0.2305,0.0005455,82639,,,
238,0.9540,0.1034,0.1300,0.9054,0.3628,0.2269,0.0005455,82974,,,
239,0.9507,0.0723,0.1095,0.9059,0.3613,0.2257,0.0005455,83307,,,
240,0.9529,0.1130,0.1263,0.9062,0.3632,0.2255,0.0005455,83691,0.8992,0.3978,0.2384
241,0.9563,0.1038,0.1374,0.9073,0.3602,0.2232,0.0005455,84023,,,
242,0.9560,0.2525,0.1602,0.9064,0.3637,0.2232,0.0005455,84349,,,
243,0.9561,0.0196,0.0359,0.9069,0.3671,0.2237,0.0005455,84682,,,
244,0.9588,0.0322,0.0563,0.9078,0.3661,0.2232,0.0005455,85010,,,
245,0.9568,0.1042,0.1048,0.9082,0.3617,0.2218,0.0005455,85354,,,
246,0.9638,0.0378,0.0524,0.9076,0.3628,0.2212,0.0004029,85687,,,
247,0.9646,0.0869,0.1075,0.9070,0.3638,0.2217,0.0004029,86020,,,
248,0.9633,0.0902,0.1163,0.9055,0.3667,0.2222,0.0004029,86353,,,
249,0.9643,0.2208,0.1516,0.9062,0.3670,0.2223,0.0004029,86692,,,
250,0.9655,0.1055,0.1285,0.9059,0.3706,0.2231,0.0004029,87074,0.9001,0.4032,0.2377
251,0.9658,0.0283,0.0458,0.9060,0.3695,0.2229,0.0004029,87406,,,
252,0.9626,0.0953,0.1280,0.9062,0.3667,0.2220,0.0004029,87735,,,
253,0.9665,0.0530,0.0620,0.9075,0.3648,0.2208,0.0004029,88075,,,
254,0.9673,0.0853,0.1211,0.9073,0.3634,0.2199,0.0004029,88396,,,
255,0.9680,0.0618,0.0727,0.9070,0.3675,0.2199,0.0004029,88725,,,
256,0.9637,0.0143,0.0269,0.9075,0.3647,0.2183,0.0004029,89067,,,
257,0.9658,0.0928,0.1056,0.9089,0.3645,0.2171,0.0004029,89400,,,
258,0.9658,0.2405,0.1420,0.9097,0.3654,0.2170,0.0004029,89732,,,
259,0.9643,0.1146,0.0829,0.9098,0.3635,0.2165,0.0004029,90062,,,
260,0.9686,0.1755,0.1300,0.9082,0.3627,0.2162,0.0004029,90454,0.9019,0.4005,0.2315
261,0.9720,0.1058,0.1231,0.9079,0.3657,0.2163,0.0002976,90786,,,
262,0.9679,0.2726,0.2189,0.9081,0.3663,0.2160,0.0002976,91120,,,
263,0.9712,0.1040,0.1136,0.9081,0.3653,0.2159,0.0002976,91447,,,
264,0.9721,0.0396,0.0536,0.9088,0.3656,0.2157,0.0002976,91788,,,
265,0.9726,0.0953,0.0934,0.9101,0.3650,0.2151,0.0002976,92119,,,
266,0.9743,0.1541,0.1558,0.9108,0.3661,0.2153,0.0002976,92442,,,
267,0.9731,0.0192,0.0347,0.9106,0.3695,0.2162,0.0002976,92779,,,
268,0.9736,0.0907,0.0945,0.9110,0.3679,0.2156,0.0002976,93112,,,
269,0.9725,0.0498,0.0528,0.9098,0.3711,0.2159,0.0002976,93446,,,
270,0.9708,0.1056,0.1077,0.9105,0.3693,0.2150,0.0002976,93830,0.9034,0.4001,0.2297
271,0.9742,0.0202,0.0374,0.9095,0.3720,0.2158,0.0002976,94161,,,
272,0.9742,0.1852,0.1577,0.9089,0.3723,0.2160,0.0002976,94499,,,
273,0.9743,0.0268,0.0410,0.9082,0.3745,0.2163,0.0002976,94832,,,
274,0.9747,0.0423,0.0467,0.9081,0.3749,0.2160,0.0002976,95157,,,
275,0.9735,0.0236,0.0421,0.9077,0.3753,0.2159,0.0002976,95488,,,
276,0.9740,0.0823,0.0763,0.9083,0.3772,0.2161,0.0002198,95821,,,
277,0.9747,0.0746,0.1058,0.9087,0.3752,0.2157,0.0002198,96154,,,
278,0.9782,0.0920,0.0690,0.9089,0.3751,0.2158,0.0002198,96485,,,
279,0.9782,0.1343,0.1638,0.9098,0.3720,0.2149,0.0002198,96823,,,
280,0.9777,0.0508,0.0790,0.9099,0.3721,0.2148,0.0002198,97205,0.9028,0.4045,0.2280
281,0.9756,0.0851,0.0637,0.9102,0.3705,0.2141,0.0002198,97537,,,
282,0.9762,0.0100,0.0185,0.9093,0.3708,0.2139,0.0002198,97866,,,
283,0.9805,0.0578,0.0710,0.9108,0.3701,0.2136,0.0002198,98207,,,
284,0.9783,0.1166,0.0874,0.9105,0.3683,0.2133,0.0002198,98540,,,
285,0.9742,0.0699,0.1055,0.9105,0.3689,0.2134,0.0002198,98874,,,
286,0.9758,0.0974,0.1000,0.9105,0.3685,0.2130,0.0002198,99205,,,
287,0.9791,0.0420,0.0650,0.9093,0.3685,0.2127,0.0002198,99545,,,
288,0.9770,0.1894,0.1829,0.9094,0.3691,0.2126,0.0002198,99878,,,
289,0.9787,0.0234,0.0411,0.9093,0.3701,0.2128,0.0002198,100208,,,
290,0.9793,0.0307,0.0518,0.9099,0.3689,0.2124,0.0002198,100589,0.9039,0.4035,0.2271
291,0.9787,0.0391,0.0578,0.9096,0.3697,0.2126,0.0001623,100933,,,
292,0.9811,0.0269,0.0343,0.9102,0.3694,0.2122,0.0001623,101265,,,
293,0.9808,0.0348,0.0429,0.9102,0.3695,0.2121,0.0001623,101599,,,
294,0.9816,0.0509,0.0782,0.9097,0.3721,0.2122,0.0001623,101930,,,
295,0.9797,0.0875,0.0805,0.9107,0.3694,0.2112,0.0001623,102270,,,
296,0.9780,0.1566,0.1478,0.9104,0.3691,0.2111,0.0001623,102602,,,
297,0.9785,0.1220,0.0747,0.9109,0.3685,0.2109,0.0001623,102931,,,
298,0.9812,0.0221,0.0404,0.9101,0.3693,0.2109,0.0001623,103214,,,
299,0.9806,0.0354,0.0533,0.9109,0.3698,0.2108,0.0001623,103483,,,
300,0.9817,0.0771,0.1041,0.9115,0.3698,0.2107,0.0001623,103798,0.9046,0.4067,0.2251
